"";"ED";"ES"
"Pyroderus scutatus";0,00024174222372193;1,68602328365441e-99
"Cephalopterus glabricollis";0,00024174222372193;3,37204656730883e-99
"Cephalopterus penduliger";0,00126305778093877;2,52860104691788e-10
"Cephalopterus ornatus";0,00024174222372193;6,74409313461766e-99
"Perissocephalus tricolor";0,000688350164486393;1,74110171141995e-17
"Procnias tricarunculatus";0,00024174222372193;1,34881862692353e-98
"Procnias albus";0,00024174222372193;2,69763725384706e-98
"Procnias averano";0,00024174222372193;5,39527450769413e-98
"Procnias nudicollis";0,00024174222372193;1,07905490153883e-97
"Rupicola rupicola";0,00126305778093877;5,05720209383576e-10
"Rupicola peruvianus";0,00126305778093877;1,01144041876715e-09
"Oxyruncus cristatus";0,000434286048177896;2,70055919640017e-31
"Pipra aureola";0,00024174222372193;2,15810980307765e-97
"Pipra fasciicauda";0,00024174222372193;4,3162196061553e-97
"Pipra filicauda";0,00024174222372193;8,6324392123106e-97
"Pipra mentalis";0,00024174222372193;1,72648784246212e-96
"Pipra erythrocephala";0,00024174222372193;3,45297568492424e-96
"Pipra rubrocapilla";0,00024174222372193;6,90595136984848e-96
"Pipra chloromeros";0,00024174222372193;1,3811902739697e-95
"Pipra cornuta";0,00024174222372193;2,76238054793939e-95
"Pipra pipra";0,00024174222372193;5,52476109587878e-95
"Lepidothrix coronata";0,00024174222372193;1,10495221917576e-94
"Lepidothrix serena";0,000592872647674229;1,51979557030794e-23
"Lepidothrix suavissima";0,00024174222372193;2,20990443835151e-94
"Lepidothrix iris";0,00024174222372193;4,41980887670303e-94
"Lepidothrix vilasboasi";0,00024174222372193;8,83961775340605e-94
"Lepidothrix nattereri";0,00024174222372193;1,76792355068121e-93
"Lepidothrix isidorei";0,00024174222372193;3,53584710136242e-93
"Lepidothrix coeruleocapilla";0,00024174222372193;7,07169420272484e-93
"Antilophia galeata";0,00024174222372193;1,41433884054497e-92
"Chiroxiphia linearis";0,00024174222372193;2,82867768108994e-92
"Chiroxiphia lanceolata";0,00024174222372193;5,65735536217988e-92
"Chiroxiphia pareola";0,00024174222372193;1,13147107243598e-91
"Chiroxiphia boliviana";0,00024174222372193;2,26294214487195e-91
"Chiroxiphia caudata";0,00024174222372193;4,5258842897439e-91
"Masius chrysopterus";0,00024174222372193;9,0517685794878e-91
"Ilicura militaris";0,00024174222372193;1,81035371589756e-90
"Corapipo gutturalis";0,000390157943012178;2,21708024788703e-42
"Corapipo leucorrhoa";0,00024174222372193;3,62070743179512e-90
"Manacus candei";0,00024174222372193;7,24141486359024e-90
"Manacus aurantiacus";0,000688350164486393;3,4822034228399e-17
"Manacus vitellinus";0,00024174222372193;1,44828297271805e-89
"Manacus manacus";0,000448624312361779;3,72223788798409e-43
"Machaeropterus pyrocephalus";0,00024174222372193;2,8965659454361e-89
"Machaeropterus regulus";0,00024174222372193;5,79313189087219e-89
"Machaeropterus deliciosus";0,00024174222372193;1,15862637817444e-88
"Xenopipo atronitens";0,00024174222372193;2,31725275634888e-88
"Xenopipo unicolor";0,00024174222372193;4,63450551269775e-88
"Xenopipo uniformis";0,00024174222372193;9,26901102539551e-88
"Xenopipo holochlora";0,00024174222372193;1,8538022050791e-87
"Xenopipo flavicapilla";0,00024174222372193;3,7076044101582e-87
"Heterocercus flavivertex";0,00024174222372193;7,41520882031641e-87
"Heterocercus aurantiivertex";0,00024174222372193;1,48304176406328e-86
"Heterocercus linteatus";0,00024174222372193;2,96608352812656e-86
"Neopelma chrysocephalum";0,00024174222372193;5,93216705625312e-86
"Neopelma sulphureiventer";0,00024174222372193;1,18643341125062e-85
"Neopelma pallescens";0,00024174222372193;2,37286682250125e-85
"Neopelma aurifrons";0,000688350164486393;6,96440684567981e-17
"Neopelma chrysolophum";0,00024174222372193;4,7457336450025e-85
"Tyranneutes stolzmanni";0,000897145195356466;2,64529274068943e-05
"Tyranneutes virescens";0,00057863283222014;2,4227019815193e-22
"Piprites pileata";0,000464207056694516;2,45436136462676e-35
"Piprites griseiceps";0,000464207056694516;4,90872272925353e-35
"Piprites chloris";0,000464207056694516;9,81744545850706e-35
"Cymbilaimus lineatus";0,000390157943012178;4,43416049577406e-42
"Cymbilaimus sanctaemariae";0,000390157943012178;8,86832099154811e-42
"Hypoedaleus guttatus";0,000390157943012178;1,77366419830962e-41
"Batara cinerea";0,00126305778093877;2,0228808375343e-09
"Mackenziaena severa";0,00161445271262806;5,45098178590362e-09
"Mackenziaena leachii";0,000806916284421716;3,22427928410228e-28
"Frederickena viridis";0,00120114980567709;6,69861735152018e-13
"Frederickena unduligera";0,000806916284421716;6,44855856820457e-28
"Taraba major";0,000806916284421716;1,28971171364091e-27
"Sakesphorus canadensis";0,00126305778093877;4,04576167506861e-09
"Sakesphorus cristatus";0,00691184338204561;0,00390261870095223
"Sakesphorus bernardi";0,00126305778093877;8,09152335013721e-09
"Sakesphorus melanonotus";0,000562600389701682;1,1229244409518e-25
"Sakesphorus melanothorax";0,00126305778093877;1,61830467002744e-08
"Sakesphorus luctuosus";0,00126305778093877;3,23660934005488e-08
"Biatas nigropectus";0,00126305778093877;6,47321868010977e-08
"Thamnophilus doliatus";0,00126305778093877;1,29464373602195e-07
"Thamnophilus zarumae";0,00126305778093877;2,58928747204391e-07
"Thamnophilus multistriatus";0,00126305778093877;5,17857494408782e-07
"Thamnophilus palliatus";0,000390157943012178;3,54732839661924e-41
"Thamnophilus tenuepunctatus";0,00126305778093877;1,03571498881756e-06
"Thamnophilus bridgesi";0,00126305778093877;2,07142997763513e-06
"Thamnophilus nigriceps";0,00203021281873606;4,68764654557776e-11
"Thamnophilus praecox";0,000562600389701682;2,2458488819036e-25
"Thamnophilus nigrocinereus";0,00161445271262806;1,09019635718072e-08
"Thamnophilus cryptoleucus";0,00161445271262806;2,18039271436145e-08
"Thamnophilus aethiops";0,00111641002218905;1,95450129444329e-15
"Thamnophilus unicolor";0,00161445271262806;4,3607854287229e-08
"Thamnophilus schistaceus";0,000425211338851447;7,50425755389246e-43
"Thamnophilus murinus";0,00103363668142935;4,60469552248937e-08
"Thamnophilus aroyae";0,000688350164486393;1,39288136913596e-16
"Thamnophilus punctatus";0,000425211338851447;1,50085151077849e-42
"Thamnophilus atrinucha";0,000425211338851447;3,00170302155698e-42
"Thamnophilus insignis";0,000688350164486393;2,78576273827192e-16
"Thamnophilus amazonicus";0,00103363668142935;9,20939104497875e-08
"Thamnophilus caerulescens";0,000688350164486393;5,57152547654385e-16
"Thamnophilus torquatus";0,0191583952048145;0,0155591192609501
"Thamnophilus ruficapillus";0,000425211338851447;6,00340604311397e-42
"Pygiptila stellaris";0,00066818773402788;1,39833991658351e-25
"Megastictus margaritatus";0,00057863283222014;4,84540396303859e-22
"Neoctantes niger";0,00057863283222014;9,69080792607718e-22
"Clytoctantes alixii";0,00024174222372193;9,491467290005e-85
"Clytoctantes atrogularis";0,000425211338851447;1,20068120862279e-41
"Xenornis setifrons";0,000448624312361779;7,44447577596819e-43
"Thamnistes anabatinus";0,00066818773402788;2,79667983316702e-25
"Dysithamnus stictothorax";0,00057863283222014;1,93816158521544e-21
"Dysithamnus mentalis";0,000666514170800536;8,9366821068252e-17
"Dysithamnus striaticeps";0,00024174222372193;1,898293458001e-84
"Dysithamnus puncticeps";0,00024174222372193;3,796586916002e-84
"Dysithamnus xanthopterus";0,000390157943012178;7,09465679323849e-41
"Dysithamnus leucostictus";0,000592872647674229;3,03959114061587e-23
"Dysithamnus plumbeus";0,000806916284421716;2,57942342728183e-27
"Dysithamnus occidentalis";0,00023780504707635;2,23851818102858e-147
"Thamnomanes saturninus";0,000448624312361779;1,48889515519364e-42
"Thamnomanes ardesiacus";0,00057863283222014;3,87632317043087e-21
"Thamnomanes caesius";0,00103363668142935;1,84187820899575e-07
"Thamnomanes schistogynus";0,000425211338851447;2,40136241724559e-41
"Myrmotherula brachyura";0,000390157943012178;1,4189313586477e-40
"Myrmotherula sclateri";0,000434286048177896;5,40111839280034e-31
"Myrmotherula klagesi";0,000360872354195295;2,54999474274393e-38
"Myrmotherula ambigua";0,000546070251357039;1,62145928701521e-30
"Myrmotherula surinamensis";0,000425211338851447;4,80272483449118e-41
"Myrmotherula cherriei";0,00024174222372193;7,593173832004e-84
"Myrmotherula longicauda";0,000425211338851447;9,60544966898235e-41
"Myrmotherula hauxwelli";0,000806916284421716;5,15884685456365e-27
"Myrmotherula guttata";0,00023780504707635;4,47703636205716e-147
"Myrmotherula gularis";0,000806916284421716;1,03176937091273e-26
"Myrmotherula gutturalis";0,000425211338851447;1,92108993379647e-40
"Epinecrophylla fulviventris";0,00103363668142935;3,6837564179915e-07
"Epinecrophylla leucophthalma";0,000448624312361779;2,97779031038728e-42
"Epinecrophylla haematonota";0,000448624312361779;5,95558062077455e-42
"Epinecrophylla spodionota";0,00024174222372193;1,5186347664008e-83
"Epinecrophylla ornata";0,000425211338851447;3,84217986759294e-40
"Epinecrophylla erythrura";0,000425211338851447;7,68435973518588e-40
"Myrmotherula axillaris";0,000425211338851447;1,53687194703718e-39
"Myrmotherula fluminensis";0,00023780504707635;8,95407272411433e-147
"Myrmotherula schisticolor";0,000425211338851447;3,07374389407435e-39
"Myrmotherula sunensis";0,00024174222372193;3,0372695328016e-83
"Myrmotherula longipennis";0,00024174222372193;6,0745390656032e-83
"Myrmotherula minor";0,00057863283222014;7,75264634086175e-21
"Myrmotherula iheringi";0,00024174222372193;1,21490781312064e-82
"Myrmotherula grisea";0,000425211338851447;6,1474877881487e-39
"Myrmotherula unicolor";0,000425211338851447;1,22949755762974e-38
"Myrmotherula snowi";0,000705079353840606;3,67739780947792e-17
"Myrmotherula behni";0,000592872647674229;6,07918228123174e-23
"Myrmotherula urosticta";0,000390157943012178;2,8378627172954e-40
"Myrmotherula menetriesii";0,000390157943012178;5,67572543459079e-40
"Myrmotherula assimilis";0,00024174222372193;2,42981562624128e-82
"Dichrozona cincta";0,000121430967291621;5,04658887800861e-229
"Myrmorchilus strigilatus";0,00023780504707635;1,79081454482287e-146
"Herpsilochmus parkeri";0,000546070251357039;3,24291857403041e-30
"Herpsilochmus motacilloides";0,000681274118338246;2,69708782869538e-22
"Herpsilochmus atricapillus";0,000390157943012178;1,13514508691816e-39
"Herpsilochmus pileatus";0,000729988126270833;1,86303946613923e-24
"Herpsilochmus sticturus";0,000390157943012178;2,27029017383632e-39
"Herpsilochmus dugandi";0,000390157943012178;4,54058034767263e-39
"Herpsilochmus stictocephalus";0,000390157943012178;9,08116069534527e-39
"Herpsilochmus dorsimaculatus";0,000390157943012178;1,81623213906905e-38
"Herpsilochmus roraimae";0,000546070251357039;6,48583714806082e-30
"Herpsilochmus pectoralis";0,000390157943012178;3,63246427813811e-38
"Herpsilochmus longirostris";0,00057863283222014;1,55052926817235e-20
"Herpsilochmus axillaris";0,000718329766614065;4,29639037442986e-22
"Herpsilochmus rufimarginatus";0,000390157943012178;7,26492855627621e-38
"Microrhopias quixensis";0,000425211338851447;2,45899511525948e-38
"Formicivora iheringi";0,00126305778093877;4,14285995527025e-06
"Formicivora grisea";0,00111641002218905;3,90900258888657e-15
"Formicivora melanogaster";0,000806916284421716;2,06353874182546e-26
"Formicivora serrana";0,00023780504707635;3,58162908964573e-146
"Formicivora littoralis";0,000448624312361779;1,19111612415491e-41
"Formicivora erythronotos";0,000806916284421716;4,12707748365092e-26
"Formicivora rufa";0,00023780504707635;7,16325817929146e-146
"Stymphalornis acutirostris";0,00023780504707635;1,43265163585829e-145
"Drymophila ferruginea";0,00057863283222014;3,1010585363447e-20
"Drymophila rubricollis";0,000425211338851447;4,91799023051896e-38
"Drymophila genei";0,000806916284421716;8,25415496730185e-26
"Drymophila ochropyga";0,000806916284421716;1,65083099346037e-25
"Drymophila devillei";0,000390157943012178;1,45298571125524e-37
"Drymophila caudata";0,000425211338851447;9,83598046103793e-38
"Drymophila malura";0,000806916284421716;3,30166198692074e-25
"Drymophila squamata";0,000806916284421716;6,60332397384148e-25
"Terenura maculata";0,000729988126270833;3,72607893227846e-24
"Terenura sicki";0,000390157943012178;2,90597142251049e-37
"Terenura callinota";0,000729988126270833;7,45215786455692e-24
"Terenura humeralis";0,000729988126270833;1,49043157291138e-23
"Terenura sharpei";0,000390157943012178;5,81194284502097e-37
"Terenura spodioptila";0,000729988126270833;2,98086314582277e-23
"Cercomacra cinerascens";0,000390157943012178;1,16238856900419e-36
"Cercomacra brasiliana";0,000592872647674229;1,21583645624635e-22
"Cercomacra tyrannina";0,000806916284421716;1,3206647947683e-24
"Cercomacra nigrescens";0,000806916284421716;2,64132958953659e-24
"Cercomacra ferdinandi";0,00126305778093877;8,2857199105405e-06
"Cercomacra serva";0,00541532811962311;0,000719258561329932
"Cercomacra nigricans";0,00057863283222014;6,2021170726894e-20
"Cercomacra carbonaria";0,00024174222372193;4,85963125248256e-82
"Cercomacra manu";0,000390157943012178;2,32477713800839e-36
"Cercomacra melanaria";0,000806916284421716;5,28265917907318e-24
"Pyriglena leuconota";0,000806916284421716;1,05653183581464e-23
"Pyriglena leucoptera";0,000806916284421716;2,11306367162927e-23
"Pyriglena atra";0,000806916284421716;4,22612734325855e-23
"Rhopornis ardesiacus";0,000806916284421716;8,45225468651709e-23
"Myrmoborus leucophrys";0,000417214325891376;3,96625630338398e-41
"Myrmoborus lugubris";0,000417214325891376;7,93251260676797e-41
"Myrmoborus myotherinus";0,00023780504707635;2,86530327171659e-145
"Myrmoborus melanurus";0,00023780504707635;5,73060654343317e-145
"Hypocnemis cantator";0,00161445271262806;8,7215708574458e-08
"Hypocnemis hypoxantha";0,00057863283222014;1,24042341453788e-19
"Hypocnemoides melanopogon";0,00023780504707635;1,14612130868663e-144
"Hypocnemoides maculicauda";0,000806916284421716;1,69045093730342e-22
"Myrmochanes hemileucus";0,00161445271262806;1,74431417148916e-07
"Gymnocichla nudiceps";0,0048654764319875;0,00068773012339692
"Sclateria naevia";0,000417214325891376;1,58650252135359e-40
"Percnostola rufifrons";0,00023780504707635;2,29224261737327e-144
"Schistocichla schistacea";0,000417214325891376;3,17300504270719e-40
"Schistocichla leucostigma";0,000417214325891376;6,34601008541437e-40
"Schistocichla caurensis";0,000417214325891376;1,26920201708287e-39
"Percnostola lophotes";0,00023780504707635;4,58448523474654e-144
"Myrmeciza berlepschi";0,00023780504707635;9,16897046949307e-144
"Myrmeciza longipes";0,000417214325891376;2,53840403416575e-39
"Myrmeciza exsul";0,000417214325891376;5,0768080683315e-39
"Myrmeciza ferruginea";0,00023780504707635;1,83379409389861e-143
"Myrmeciza ruficauda";0,000251428617012237;9,76685907222794e-60
"Myrmeciza loricata";0,000251428617012237;1,95337181444559e-59
"Myrmeciza squamosa";0,000251428617012237;3,90674362889118e-59
"Myrmeciza laemosticta";0,000400205787500527;1,40105831144405e-32
"Myrmeciza nigricauda";0,000417214325891376;1,0153616136663e-38
"Myrmeciza disjuncta";0,00023780504707635;3,66758818779723e-143
"Myrmeciza pelzelni";0,000362895516534851;7,00040488508075e-24
"Myrmeciza hemimelaena";0,00023780504707635;7,33517637559446e-143
"Myrmeciza hyperythra";0,000806916284421716;3,38090187460684e-22
"Myrmeciza melanoceps";0,000806916284421716;6,76180374921367e-22
"Myrmeciza goeldii";0,00023780504707635;1,46703527511889e-142
"Myrmeciza fortis";0,000417214325891376;2,0307232273326e-38
"Myrmeciza immaculata";0,000417214325891376;4,0614464546652e-38
"Myrmeciza griseiceps";0,00103363668142935;7,367512835983e-07
"Myrmeciza atrothorax";0,000417214325891376;8,1228929093304e-38
"Pithys albifrons";0,000417214325891376;1,62457858186608e-37
"Pithys castaneus";0,000251428617012237;7,81348725778235e-59
"Gymnopithys rufigula";0,000417214325891376;3,24915716373216e-37
"Gymnopithys leucaspis";0,000417214325891376;6,49831432746432e-37
"Gymnopithys lunulatus";0,000417214325891376;1,29966286549286e-36
"Gymnopithys salvini";0,000417214325891376;2,59932573098573e-36
"Myrmornis torquata";0,000121430967291621;1,00931777560172e-228
"Rhegmatorhina melanosticta";0,000417214325891376;5,19865146197145e-36
"Rhegmatorhina cristata";0,000417214325891376;1,03973029239429e-35
"Rhegmatorhina hoffmannsi";0,000417214325891376;2,07946058478858e-35
"Rhegmatorhina berlepschi";0,000417214325891376;4,15892116957716e-35
"Rhegmatorhina gymnops";0,000417214325891376;8,31784233915433e-35
"Hylophylax naevioides";0,00023780504707635;2,93407055023778e-142
"Hylophylax naevius";0,000448624312361779;2,38223224830982e-41
"Hylophylax punctulatus";0,000806916284421716;1,35236074984273e-21
"Willisornis poecilinotus";0,000417214325891376;1,66356846783087e-34
"Phlegopsis nigromaculata";0,000417214325891376;3,32713693566173e-34
"Phlegopsis erythroptera";0,000417214325891376;6,65427387132346e-34
"Skutchia borbae";0,000417214325891376;1,33085477426469e-33
"Phaenostictus mcleannani";0,000400205787500527;2,8021166228881e-32
"Geositta poeciloptera";0,000121430967291621;2,01863555120344e-228
"Geositta cunicularia";0,000121430967291621;4,03727110240689e-228
"Geositta maritima";0,000121430967291621;8,07454220481378e-228
"Geositta peruviana";0,000121430967291621;1,61490844096276e-227
"Geositta punensis";0,000121430967291621;3,22981688192551e-227
"Geositta saxicolina";0,000121430967291621;6,45963376385102e-227
"Geositta isabellina";0,000121430967291621;1,2919267527702e-226
"Geositta antarctica";0,000121430967291621;2,58385350554041e-226
"Geositta rufipennis";0,000121430967291621;5,16770701108082e-226
"Geositta crassirostris";0,000121430967291621;1,03354140221616e-225
"Geositta tenuirostris";0,000121430967291621;2,06708280443233e-225
"Tarphonomus harterti";0,000121430967291621;4,13416560886465e-225
"Tarphonomus certhioides";0,000400205787500527;5,6042332457762e-32
"Ochetorhynchus ruficaudus";0,000121430967291621;8,26833121772931e-225
"Ochetorhynchus andaecola";0,000121430967291621;1,65366624354586e-224
"Upucerthia serrana";0,000121430967291621;3,30733248709172e-224
"Upucerthia dumetaria";0,000121430967291621;6,61466497418344e-224
"Upucerthia albigula";0,000121430967291621;1,32293299483669e-223
"Upucerthia jelskii";0,000121430967291621;2,64586598967338e-223
"Upucerthia validirostris";0,000121430967291621;5,29173197934676e-223
"Cinclodes fuscus";0,000121430967291621;1,05834639586935e-222
"Cinclodes comechingonus";0,000121430967291621;2,1166927917387e-222
"Cinclodes pabsti";0,000121430967291621;4,2333855834774e-222
"Cinclodes oustaleti";0,000121430967291621;8,46677116695481e-222
"Cinclodes excelsior";0,000400205787500527;1,12084664915524e-31
"Cinclodes aricomae";0,000121430967291621;1,69335423339096e-221
"Cinclodes patagonicus";0,000121430967291621;3,38670846678192e-221
"Cinclodes taczanowskii";0,000121430967291621;6,77341693356385e-221
"Cinclodes nigrofumosus";0,000121430967291621;1,35468338671277e-220
"Cinclodes antarcticus";0,000121430967291621;2,70936677342554e-220
"Cinclodes atacamensis";0,000121430967291621;5,41873354685108e-220
"Cinclodes palliatus";0,000400205787500527;2,24169329831048e-31
"Ochetorhynchus melanura";0,000121430967291621;1,08374670937022e-219
"Furnarius minor";0,000400205787500527;4,48338659662096e-31
"Furnarius figulus";0,000121430967291621;2,16749341874043e-219
"Furnarius leucopus";0,000121430967291621;4,33498683748086e-219
"Furnarius torridus";0,000121430967291621;8,66997367496172e-219
"Furnarius rufus";0,000400205787500527;8,96677319324193e-31
"Furnarius cristatus";0,000121430967291621;1,73399473499234e-218
"Sylviorthorhynchus desmursii";0,00024174222372193;9,71926250496512e-82
"Aphrastura spinicauda";0,00111548436410016;3,74544156239225e-10
"Aphrastura masafuerae";0,00138581695964714;1,9152408517679e-14
"Leptasthenura fuliginiceps";0,000360872354195295;5,09998948548786e-38
"Leptasthenura yanacensis";0,000360872354195295;1,01999789709757e-37
"Leptasthenura platensis";0,000360872354195295;2,03999579419515e-37
"Leptasthenura aegithaloides";0,000360872354195295;4,07999158839029e-37
"Leptasthenura striolata";0,000360872354195295;8,15998317678058e-37
"Leptasthenura pileata";0,000360872354195295;1,63199663535612e-36
"Leptasthenura xenothorax";0,000592872647674229;2,4316729124927e-22
"Leptasthenura striata";0,000360872354195295;3,26399327071223e-36
"Leptasthenura andicola";0,00163971116276801;7,08391547631773e-07
"Leptasthenura setaria";0,000546070251357039;1,29716742961216e-29
"Schizoeaca perijana";0,000405896113533445;7,75745149448397e-62
"Schizoeaca coryi";0,00138581695964714;3,83048170353581e-14
"Schizoeaca fuliginosa";0,000405896113533445;1,55149029889679e-61
"Schizoeaca griseomurina";0,000417214325891376;2,66170954852938e-33
"Schizoeaca palpebralis";0,000405896113533445;3,10298059779359e-61
"Schizoeaca vilcabambae";0,000405896113533445;6,20596119558718e-61
"Schizoeaca helleri";0,000405896113533445;1,24119223911744e-60
"Schizoeaca harterti";0,00024174222372193;1,94385250099302e-81
"Oreophylax moreirae";0,000448624312361779;4,76446449661964e-41
"Schoeniophylax phryganophilus";0,000417214325891376;5,32341909705877e-33
"Synallaxis infuscata";0,000405896113533445;2,48238447823487e-60
"Synallaxis ruficapilla";0,00203021281873606;9,37529309115553e-11
"Synallaxis whitneyi";0,000448624312361779;9,52892899323928e-41
"Synallaxis frontalis";0,00138581695964714;7,66096340707162e-14
"Synallaxis azarae";0,000448624312361779;1,90578579864786e-40
"Synallaxis courseni";0,00145549546518001;7,60848628721927e-06
"Synallaxis albescens";0,00235446185888745;4,19757155393628e-08
"Synallaxis spixi";0,00138581695964714;1,53219268141432e-13
"Synallaxis brachyura";0,00023780504707635;5,86814110047557e-142
"Synallaxis albigularis";0,00235446185888745;8,39514310787256e-08
"Synallaxis hypospodia";0,000405896113533445;4,96476895646974e-60
"Synallaxis moesta";0,000405896113533445;9,92953791293949e-60
"Synallaxis macconnelli";0,000405896113533445;1,9859075825879e-59
"Synallaxis cabanisi";0,000405896113533445;3,9718151651758e-59
"Synallaxis subpudica";0,000405896113533445;7,94363033035159e-59
"Synallaxis tithys";0,00023780504707635;1,17362822009511e-141
"Synallaxis cinerascens";0,00023780504707635;2,34725644019023e-141
"Synallaxis propinqua";0,00235446185888745;1,67902862157451e-07
"Gyalophylax hellmayri";0,00023780504707635;4,69451288038045e-141
"Synallaxis maranonica";0,00023780504707635;9,38902576076091e-141
"Synallaxis gujanensis";0,00023780504707635;1,87780515215218e-140
"Synallaxis albilora";0,00541532811962311;0,000719258561329932
"Synallaxis rutilans";0,00023780504707635;3,75561030430436e-140
"Synallaxis cherriei";0,00541532811962311;0,00143851712265986
"Synallaxis unirufa";0,000448624312361779;3,81157159729571e-40
"Synallaxis castanea";0,000405896113533445;1,58872606607032e-58
"Synallaxis fuscorufa";0,000405896113533445;3,17745213214064e-58
"Synallaxis zimmeri";0,00023780504707635;7,51122060860873e-140
"Synallaxis erythrothorax";0,000405896113533445;6,35490426428127e-58
"Synallaxis cinnamomea";0,00235446185888745;3,35805724314902e-07
"Synallaxis stictothorax";0,000405896113533445;1,27098085285625e-57
"Synallaxis candei";0,00023780504707635;1,50224412172175e-139
"Synallaxis kollari";0,000405896113533445;2,54196170571251e-57
"Synallaxis scutata";0,000121430967291621;3,46798946998469e-218
"Hellmayrea gularis";0,00235446185888745;6,71611448629805e-07
"Cranioleuca erythrops";0,000390157943012178;4,64955427601678e-36
"Cranioleuca antisiensis";0,000546070251357039;2,59433485922433e-29
"Cranioleuca baroni";0,000546070251357039;5,18866971844866e-29
"Cranioleuca pallida";0,000546070251357039;1,03773394368973e-28
"Cranioleuca curtata";0,000546070251357039;2,07546788737946e-28
"Cranioleuca demissa";0,000546070251357039;4,15093577475893e-28
"Cranioleuca hellmayri";0,000546070251357039;8,30187154951785e-28
"Cranioleuca subcristata";0,000546070251357039;1,66037430990357e-27
"Cranioleuca pyrrhophia";0,000360872354195295;6,52798654142446e-36
"Cranioleuca henricae";0,000448624312361779;7,62314319459143e-40
"Cranioleuca obsoleta";0,000729988126270833;5,96172629164553e-23
"Cranioleuca marcapatae";0,00024174222372193;3,88770500198605e-81
"Cranioleuca albiceps";0,000390157943012178;9,29910855203355e-36
"Cranioleuca semicinerea";0,000546070251357039;3,32074861980714e-27
"Cranioleuca albicapilla";0,000390157943012178;1,85982171040671e-35
"Cranioleuca dissita";0,00024174222372193;7,7754100039721e-81
"Cranioleuca vulpina";0,00024174222372193;1,55508200079442e-80
"Cranioleuca muelleri";0,00024174222372193;3,11016400158884e-80
"Cranioleuca gutturata";0,000681274118338246;5,39417565739075e-22
"Cranioleuca sulphurifera";0,000360872354195295;1,30559730828489e-35
"Certhiaxis cinnamomeus";0,000360872354195295;2,61119461656979e-35
"Certhiaxis mustelinus";0,000688350164486393;1,11430509530877e-15
"Asthenes pyrrholeuca";0,000121430967291621;6,93597893996938e-218
"Asthenes baeri";0,00235446185888745;1,34322289725961e-06
"Asthenes pudibunda";0,00023780504707635;3,00448824344349e-139
"Asthenes ottonis";0,00023780504707635;6,00897648688698e-139
"Asthenes heterura";0,000400205787500527;1,79335463864839e-30
"Asthenes cactorum";0,000400205787500527;3,58670927729677e-30
"Asthenes modesta";0,000251428617012237;1,56269745155647e-58
"Asthenes luizae";0,000121430967291621;1,38719578799388e-217
"Asthenes dorbignyi";0,000400205787500527;7,17341855459354e-30
"Asthenes arequipae";0,000251428617012237;3,12539490311294e-58
"Asthenes huancavelicae";0,000400205787500527;1,43468371091871e-29
"Asthenes berlepschi";0,000400205787500527;2,86936742183742e-29
"Asthenes steinbachi";0,00023780504707635;1,2017952973774e-138
"Asthenes humicola";0,000417214325891376;1,06468381941175e-32
"Asthenes patagonica";0,00023780504707635;2,40359059475479e-138
"Asthenes humilis";0,000121430967291621;2,77439157598775e-217
"Asthenes wyatti";0,000121430967291621;5,5487831519755e-217
"Asthenes sclateri";0,000121430967291621;1,1097566303951e-216
"Asthenes anthoides";0,00023780504707635;4,80718118950958e-138
"Asthenes urubambensis";0,00023780504707635;9,61436237901917e-138
"Asthenes flammulata";0,00023780504707635;1,92287247580383e-137
"Asthenes virgata";0,00023780504707635;3,84574495160767e-137
"Asthenes maculicauda";0,00023780504707635;7,69148990321533e-137
"Asthenes hudsoni";0,00023780504707635;1,53829798064307e-136
"Thripophaga cherriei";0,00354207358117261;2,73898104453162e-05
"Thripophaga macroura";0,00235446185888745;2,68644579451922e-06
"Thripophaga berlepschi";0,000562600389701682;4,49169776380721e-25
"Thripophaga fusciceps";0,00235446185888745;5,37289158903844e-06
"Siptornopsis hypochondriaca";0,000405896113533445;5,08392341142502e-57
"Phacellodomus rufifrons";0,000890926689944862;6,82064491257824e-11
"Phacellodomus sibilatrix";0,000806916284421716;2,70472149968547e-21
"Phacellodomus striaticeps";0,00192201161246108;2,76715448293661e-09
"Phacellodomus striaticollis";0,000400205787500527;5,73873484367483e-29
"Phacellodomus maculipectus";0,00023780504707635;3,07659596128613e-136
"Phacellodomus ruber";0,00023780504707635;6,15319192257227e-136
"Phacellodomus dorsalis";0,000448624312361779;1,52462863891829e-39
"Phacellodomus erythrophthalmus";0,000405896113533445;1,016784682285e-56
"Clibanornis dendrocolaptoides";0,000417214325891376;2,12936763882351e-32
"Spartonoica maluroides";0,00024174222372193;6,22032800317768e-80
"Phleocryptes melanops";0,000121430967291621;2,2195132607902e-216
"Limnornis curvirostris";0,000121430967291621;4,4390265215804e-216
"Limnoctites rectirostris";0,000121430967291621;8,87805304316081e-216
"Anumbius annumbi";0,00023780504707635;1,23063838451445e-135
"Coryphistera alaudina";0,000121430967291621;1,77561060863216e-215
"Ochetorhynchus phoenicurus";0,000121430967291621;3,55122121726432e-215
"Siptornis striaticollis";0,000390157943012178;3,71964342081342e-35
"Metopothrix aurantiaca";0,000546070251357039;6,64149723961428e-27
"Xenerpestes minlosi";0,000546070251357039;1,32829944792286e-26
"Xenerpestes singularis";0,000795135520076468;4,07670192297573e-22
"Roraimia adusta";0,000688350164486393;2,22861019061754e-15
"Premnornis guttuligera";0,00024174222372193;1,24406560063554e-79
