;Rb_median;AV_median;FV_median;NNmed
Tarsius_lariang;0,013040499;0,643685719;0,643576822;0,02561146
Tarsius_sangirensis;0,01304066;0,643685587;0,643576691;0,018851496
Tarsius_dentatus;0,013040566;0,643685837;0,643576941;0,016763676
Tarsius_wallacei;0,013040528;0,64369158;0,643582682;0,018266039
Tarsius_pumilus;0,013040478;0,64369158;0,643582682;0,019517514
Callicebus_medemi;0,01300199;0,639122234;0,63901411;0,019222808
Callicebus_modestus;0,013001717;0,639128071;0,639019946;0,02127877
Callicebus_cupreus;0,012970887;0,638142421;0,638034463;0,020735893
Callicebus_oenanthe;0,012970913;0,638142421;0,638034463;0,021592902
Callicebus_aureipalatii;0,012970891;0,638145834;0,638037875;0,025408691
Callicebus_moloch;0,012970852;0,638069071;0,637961125;0,020228616
Callicebus_barbarabrownae;0,012970849;0,638067099;0,637959153;0,014049238
Callicebus_hoffmannsi;0,012970851;0,638066642;0,637958697;0,015697574
Callicebus_miltoni;0,012971657;0,638088162;0,637980213;0,014363925
Callicebus_regulus;0,012971627;0,638090496;0,637982547;0,020387178
Callicebus_donacophilus;0,012971523;0,638087365;0,637979416;0,017122925
Callicebus_caligatus;0,01297407;0,638086226;0,637978277;0,027711601
Callicebus_olallae;0,012995777;0,638086287;0,637978338;0,016869533
Callicebus_nigrifrons;0,012995759;0,638086287;0,637978338;0,012152804
Callicebus_stephennashi;0,012995736;0,638190685;0,638082719;0,013940932
Callicebus_lucifer;0,012995745;0,638148634;0,638040675;0,0144994
Callicebus_personatus;0,012995745;0,638148473;0,638040514;0,016060045
Callicebus_coimbrai;0,012996046;0,638147469;0,638039509;0,014295825
Callicebus_urubambensis;0,012998312;0,638212778;0,638104807;0,018987193
Callicebus_caquetensis;0,012996738;0,638155665;0,638047704;0,021495263
Callicebus_vieirai;0,012973668;0,636923942;0,63681619;0,022985336
Callicebus_dubius;0,012973864;0,636922072;0,63681432;0,024057278
Callicebus_discolor;0,012922562;0,636927963;0,63682021;0,021798871
Callicebus_bernhardi;0,01292285;0,636986845;0,636879082;0,021579212
Callicebus_brunneus;0,012922411;0,636975192;0,636867431;0,016555509
Callicebus_pallescens;0,012922411;0,636966844;0,636859084;0,012641719
Callicebus_cinerascens;0,012922135;0,636957157;0,636849399;0,014169597
Callicebus_ornatus;0,012922043;0,636954307;0,63684655;0,01290319
Callicebus_baptista;0,012922043;0,63695602;0,636848262;0,012796126
Callicebus_lugens;0,012922095;0,636955296;0,636847539;0,013908526
Callicebus_melanochir;0,012921982;0,637141483;0,637033693;0,01235316
Callicebus_torquatus;0,012921963;0,637140529;0,63703274;0,012457378
Callicebus_purinus;0,012922447;0,637142404;0,637034615;0,012182036
Pithecia_rylandsi;0,012923706;0,637082728;0,636974948;0,011882268
Pithecia_mittermeieri;0,012923613;0,637081241;0,636973462;0,01144384
Pithecia_albicans;0,012923613;0,637081241;0,636973462;0,009102138
Pithecia_milleri;0,012923695;0,637088221;0,63698044;0,010299803
Pithecia_insuta;0,012923695;0,63709908;0,636991298;0,010969816
Pithecia_aequatorialis;0,012928021;0,637235545;0,63712774;0,017901563
Pithecia_monachus;0,012930414;0,637229825;0,637122021;0,014435166
Pithecia_irrorata;0,012930257;0,637227725;0,637119921;0,014890272
Pithecia_cazuzai;0,012930169;0,637227725;0,637119921;0,017133568
Pithecia_isabela;0,012930026;0,637236282;0,637128477;0,018781106
Pithecia_pissinattii;0,012930026;0,637206867;0,637099067;0,014247207
Pithecia_hirsuta;0,012929964;0,637204548;0,637096748;0,014757799
Pithecia_vanzolinii;0,012924282;0,636866633;0,63675889;0,020072722
Pithecia_chrysocephala;0,012924205;0,636843081;0,636735342;0,019841654
Pithecia_pithecia;0,012924288;0,636843081;0,636735342;0,014527258
Pithecia_napensis;0,012923401;0,636845509;0,63673777;0,009616186
Chiropotes_chiropotes;0,012924041;0,63685765;0,636749909;0,013706631
Chiropotes_utahickae;0,012923529;0,636802979;0,636695247;0,014124395
Chiropotes_albinasus;0,01292348;0,636803318;0,636695586;0,015486344
Chiropotes_satanas;0,012923482;0,636796483;0,636688752;0,015533866
Cacajao_calvus;0,012923488;0,636806605;0,636698872;0,015369931
Cacajao_melanocephalus;0,012923488;0,636807005;0,636699272;0,01671724
Cacajao_hosomi;0,012923681;0,636817387;0,636709653;0,021346591
Cacajao_ayresi;0,012923697;0,636817387;0,636709653;0,016008696
Xenothrix_mcgregori;0,012925104;0,636826891;0,636719155;0,016429329
Callithrix_aurita;0,012925096;0,636739412;0,636631691;0,013356079
Callithrix_kuhlii;0,012925673;0,63673835;0,636630629;0,016374411
Mico_marcai;0,01292574;0,636739687;0,636631965;0,00935978
Mico_manicorensis;0,01292574;0,636821802;0,636714067;0,007825697
Mico_rondoni;0,012930771;0,636806176;0,636698443;0,013544629
Mico_acariensis;0,012930805;0,636804858;0,636697126;0,012488119
Mico_leucippe;0,012931379;0,636804284;0,636696552;0,013469296
Mico_chrysoleucus;0,012932813;0,636806581;0,636698849;0,012212483
Mico_mauesi;0,012932722;0,636801053;0,636693321;0,010714665
Mico_argentatus;0,012932722;0,636801053;0,636693321;0,01051666
Callithrix_flaviceps;0,012938837;0,636812622;0,636704889;0,01335879
Mico_humeralifer;0,012933848;0,6368109;0,636703167;0,013753348
Callithrix_penicillata;0,012933498;0,636824745;0,63671701;0,016501808
Mico_saterei;0,012933346;0,636845806;0,636738066;0,021378838
Mico_nigriceps;0,012933317;0,636836905;0,636729168;0,017464862
Mico_emiliae;0,012933642;0,636836905;0,636729168;0,012482648
Mico_intermedius;0,012933691;0,636714109;0,636606392;0,014487716
Callithrix_jacchus;0,012935025;0,636714109;0,636606392;0,020137954
Callithrix_geoffroyi;0,012935193;0,636716338;0,636608621;0,01619701
Mico_melanurus;0,012935118;0,636654293;0,636546586;0,018412198
Cebuella_pygmaea;0,012935166;0,63670315;0,636595435;0,015489679
Callimico_goeldii;0,012934417;0,636772485;0,636664758;0,015489679
Leontopithecus_chrysomelas;0,012931216;0,636961088;0,636853329;0,014282179
Leontopithecus_caissara;0,012931168;0,63695851;0,636850752;0,01245017
Leontopithecus_rosalia;0,01293118;0,636958346;0,636850588;0,012261066
Leontopithecus_chrysopygus;0,012931274;0,636957954;0,636850196;0,011206377
Callibella_humilis;0,012930329;0,636964006;0,636856247;0,017447357
Saguinus_mystax;0,012918918;0,636963654;0,636855895;0,018068972
Saguinus_labiatus;0,012918583;0,636963654;0,636855895;0,01531951
Saguinus_inustus;0,012918583;0,636979793;0,636872031;0,013638989
Saguinus_imperator;0,012918434;0,63706304;0,636955264;0,013634825
Saguinus_niger;0,012918469;0,63706304;0,636955264;0,01642838
Saguinus_midas;0,012918463;0,637181791;0,637073995;0,014311567
Saguinus_oedipus;0,01291857;0,637212365;0,637104564;0,019694247
Saguinus_geoffroyi;0,012943703;0,636455159;0,636347486;0,016940438
Saguinus_martinsi;0,01294368;0,636453807;0,636346134;0,014104127
Saguinus_bicolor;0,012943649;0,63645611;0,636348437;0,011196238
Saguinus_leucopus;0,012943649;0,63645611;0,636348437;0,012770103
Leontocebus_nigricollis;0,012943994;0,636460412;0,636352738;0,013874071
Leontocebus_tripartitus;0,012943994;0,636468283;0,636360608;0,014415343
Leontocebus_lagonotus;0,012944012;0,636465046;0,636357371;0,015827821
Leontocebus_leucogenys;0,012945021;0,636433541;0,636325871;0,01613482
Leontocebus_illigeri;0,01294878;0,636521394;0,63641371;0,021330683
Leontocebus_nigrifrons;0,012948522;0,636508938;0,636401256;0,01832638
Leontocebus_fuscicollis;0,012948522;0,63649714;0,63638946;0,011275589
Leontocebus_weddelli;0,012948526;0,63649682;0,63638914;0,013762234
Leontocebus_cruzlimai;0,012946778;0,636516401;0,636408717;0,016725882
Saimiri_ustus;0,012948084;0,636597951;0,636490254;0,015479364
Saimiri_vanzolinii;0,012947784;0,63657929;0,636471596;0,019109646
Saimiri_sciureus;0,012947817;0,636576377;0,636468683;0,013837175
Saimiri_oerstedii;0,012947813;0,636575064;0,636467371;0,016664636
Saimiri_boliviensis;0,012947805;0,636575064;0,636467371;0,019003731
Sapajus_xanthosternos;0,012947448;0,636526065;0,63641838;0,013403348
Sapajus_nigritus;0,012947527;0,636528337;0,636420651;0,008224322
Sapajus_cay;0,012947175;0,636494074;0,636386395;0,009947552
Sapajus_flavius;0,012947153;0,636484179;0,636376501;0,015745468
Sapajus_macrocephalus;0,012947144;0,636480767;0,63637309;0,013115555
Sapajus_libidinosus;0,012947146;0,636480767;0,63637309;0,013523646
Sapajus_apella;0,01294704;0,636510173;0,636402491;0,02142066
Sapajus_robustus;0,012947066;0,63656975;0,636462057;0,018726245
Cebus_albifrons;0,012947171;0,63656861;0,636460918;0,015460868
Cebus_kaapori;0,012947163;0,636534177;0,63642649;0,016106422
Cebus_olivaceus;0,012947188;0,63651971;0,636412026;0,019263376
Cebus_capucinus;0,01294719;0,636504432;0,63639675;0,01657919
Aotus_griseimembra;0,012948718;0,636503829;0,636396148;0,020952264
Aotus_lemurinus;0,012948718;0,636487273;0,636379595;0,021783583
Aotus_nancymaae;0,012949435;0,636467865;0,636360189;0,014566881
Aotus_miconax;0,012958269;0,636951923;0,636844166;0,013316395
Aotus_vociferans;0,012958056;0,636948266;0,63684051;0,012842724
Aotus_trivirgatus;0,01295797;0,636944009;0,636836253;0,011514822
Aotus_azarae;0,012957989;0,636944752;0,636836996;0,010246134
Aotus_jorgehernandezi;0,012958017;0,636960108;0,636852349;0,013999054
Aotus_nigriceps;0,012957918;0,636925882;0,636818129;0,015923662
Aotus_zonalis;0,012957806;0,636925882;0,636818129;0,017647671
Aotus_brumbacki;0,012957985;0,636929924;0,636822171;0,01490745
Ateles_geoffroyi;0,01295699;0,636880087;0,636772342;0,013364996
Ateles_fusciceps;0,01295699;0,636877813;0,636770069;0,010492635
Ateles_paniscus;0,012957175;0,636878753;0,636771008;0,008884599
Ateles_hybridus;0,012956938;0,636870883;0,63676314;0,008505195
Ateles_chamek;0,01295692;0,636870883;0,63676314;0,008580969
Ateles_marginatus;0,012956908;0,636871174;0,63676343;0,01097836
Ateles_belzebuth;0,012957127;0,636867217;0,636759475;0,015392809
Brachyteles_hypoxanthus;0,012957522;0,636867217;0,636759475;0,022530507
Brachyteles_arachnoides;0,012982419;0,6374326;0,637324762;0,018673775
Lagothrix_cana;0,012982126;0,63742779;0,637319953;0,017861263
Lagothrix_poeppigii;0,012982954;0,637429285;0,637321447;0,017743041
Lagothrix_lugens;0,012982337;0,637435235;0,637327396;0,019311789
Lagothrix_lagotricha;0,01298159;0,637435235;0,637327396;0,015974621
Oreonax_flavicauda;0,012981418;0,637436216;0,637328377;0,015254683
Alouatta_pigra;0,012981036;0,637364471;0,637256644;0,016633184
Alouatta_palliata;0,012979439;0,637285624;0,63717781;0,020569897
Alouatta_juara;0,012978716;0,63724994;0,637142132;0,018053553
Alouatta_guariba;0,012978716;0,637395227;0,637287395;0,01398626
Alouatta_belzebul;0,012978834;0,63739585;0,637288018;0,015154814
Alouatta_nigerrima;0,012978834;0,637389802;0,637281971;0,019214872
Alouatta_caraya;0,012978808;0,637383541;0,637275711;0,019513045
Alouatta_arctoidea;0,012978732;0,637384544;0,637276714;0,025520289
Alouatta_ululata;0,012978732;0,637385875;0,637278045;0,02072889
Alouatta_sara;0,012978764;0,637380637;0,637272807;0,016268218
Alouatta_discolor;0,012979477;0,637418007;0,637310171;0,012070627
Alouatta_macconnelli;0,012979539;0,637423449;0,637315612;0,011916914
Alouatta_seniculus;0,012979534;0,637404014;0,63729618;0,019640597
Alouatta_puruensis;0,012979898;0,637419603;0,637311767;0,015851773
Symphalangus_syndactylus;0,012992194;0,63768045;0,637572569;0,01821094
Hylobates_pileatus;0,012987498;0,637521257;0,637413403;0,018886841
Hylobates_lar;0,012984565;0,637525522;0,637417667;0,027515246
Hylobates_muelleri;0,012984408;0,637818261;0,637710358;0,025312932
Hylobates_moloch;0,012984403;0,637764199;0,637656305;0,022149232
Hylobates_klossii;0,012984425;0,637764199;0,637656305;0,020383133
Hylobates_albibarbis;0,012984426;0,637771535;0,637663639;0,012710688
Hylobates_agilis;0,012984288;0,637766258;0,637658363;0,015086448
Nomascus_annamensis;0,012984421;0,637766989;0,637659094;0,021555215
Nomascus_nasutus;0,0129844;0,637765799;0,637657904;0,012835171
Nomascus_hainanus;0,012984405;0,637765799;0,637657904;0,01109828
Nomascus_leucogenys;0,01298493;0,637773569;0,637665673;0,014189455
Nomascus_siki;0,012984798;0,637773616;0,63766572;0,010615961
Nomascus_gabriellae;0,012984798;0,637897824;0,637789907;0,01185048
Nomascus_concolor;0,012984784;0,637898875;0,637790957;0,017545662
Hoolock_leuconedys;0,012985018;0,63796053;0,637852602;0,017592736
Hoolock_hoolock;0,012986508;0,637948702;0,637840777;0,016424327
Pongo_pygmaeus;0,01298942;0,637947257;0,637839332;0,021272444
Pongo_abelii;0,012989266;0,637949295;0,637841369;0,017554535
Pan_troglodytes;0,012988455;0,63794124;0,637833316;0,013795297
Pan_paniscus;0,012975204;0,637977696;0,637869766;0,018738739
Homo_sapiens;0,012975014;0,63797129;0,637863361;0,026242361
Homo_neanderthalensis;0,012977404;0,637957076;0,637849149;0,038772492
Homo_heidelbergensis;0,012993742;0,637939328;0,637831404;0,032176512
Homo_denisova;0,012993328;0,63793921;0,637831286;0,024505563
Gorilla_gorilla;0,012993639;0,637937258;0,637829334;0,020670907
Gorilla_beringei;0,012993584;0,637939739;0,637831815;0,016345942
Trachypithecus_germaini;0,012984382;0,637044209;0,636936437;0,015184845
Trachypithecus_auratus;0,012984366;0,637049319;0,636941546;0,013300841
Trachypithecus_cristatus;0,012984366;0,63705051;0,636942737;0,012379415
Trachypithecus_phayrei;0,012984338;0,637137159;0,637029371;0,01562206
Semnopithecus_ajax;0,012984322;0,637137211;0,637029423;0,010875589
Trachypithecus_barbei;0,013038759;0,639009979;0,638901874;0,010371561
Trachypithecus_obscurus;0,013038761;0,639044995;0,638936884;0,016676739
Semnopithecus_dussumieri;0,013038767;0,639044995;0,638936884;0,017299942
Trachypithecus_francoisi;0,013038747;0,639046606;0,638938495;0,020198661
Semnopithecus_schistaceus;0,013038766;0,639040453;0,638932343;0,019743817
Trachypithecus_poliocephalus;0,013038755;0,639041418;0,638933308;0,015443418
Trachypithecus_delacouri;0,013038728;0,639049996;0,638941884;0,013968794
Trachypithecus_laotum;0,013038779;0,639048081;0,638939969;0,021819697
Trachypithecus_hatinhensis;0,01303896;0,639025223;0,638917115;0,025567598
Trachypithecus_pileatus;0,01303896;0,63903201;0,638923901;0,020125796
Trachypithecus_shortridgei;0,013040557;0,639123629;0,639015505;0,017573379
Semnopithecus_entellus;0,013040557;0,639165226;0,639057095;0,013821731
Semnopithecus_hypoleucos;0,013040507;0,639166075;0,639057944;0,015438705
Semnopithecus_priam;0,013040507;0,639166099;0,639057967;0,017379527
Trachypithecus_johnii;0,013040539;0,639166667;0,639058535;0,01414407
Semnopithecus_hector;0,013040633;0,639171631;0,639063499;0,018890994
Trachypithecus_vetulus;0,013040521;0,639175371;0,639067238;0,018253554
Trachypithecus_geei;0,013049967;0,639180886;0,639072752;0,021458298
Presbytis_thomasi;0,013050402;0,639214534;0,639106394;0,025750419
Presbytis_frontata;0,013050344;0,639190783;0,639082647;0,019723496
Presbytis_chrysomelas;0,013050295;0,639185581;0,639077446;0,015929893
Presbytis_natunae;0,013050312;0,639185555;0,63907742;0,016154994
Presbytis_potenziani;0,01305053;0,639165113;0,639056982;0,015351767
Presbytis_hosei;0,013050561;0,639168538;0,639060406;0,020850596
Presbytis_siamensis;0,01332881;0,656770543;0,656659433;0,021854305
Presbytis_rubicunda;0,01332881;0,656571886;0,656460809;0,01974668
Presbytis_femoralis;0,013328513;0,656334825;0,656223789;0,017677762
Presbytis_comata;0,01332843;0,65633691;0,656225874;0,014547684
Presbytis_melalophos;0,01332833;0,656359413;0,656248373;0,016806032
Rhinopithecus_strykeri;0,013328296;0,656350306;0,656239267;0,015525722
Rhinopithecus_bieti;0,013328449;0,656354728;0,656243688;0,014391333
Rhinopithecus_roxellana;0,013328408;0,656355741;0,656244701;0,020224447
Rhinopithecus_brelichi;0,01332843;0,656355878;0,656244839;0,024567305
Rhinopithecus_avunculus;0,013328854;0,656396814;0,656285767;0,021797583
Pygathrix_nigripes;0,01333673;0,656398929;0,656287882;0,019049948
Pygathrix_nemaeus;0,013336697;0,656398929;0,656287882;0,022081691
Pygathrix_cinerea;0,013336721;0,656399397;0,65628835;0,018932019
Simias_concolor;0,013336706;0,65640245;0,656291402;0,019088804
Nasalis_larvatus;0,013336751;0,656407384;0,656296336;0,017570078
Procolobus_gordonorum;0,013336687;0,656467155;0,656356097;0,016491704
Procolobus_kirkii;0,013337533;0,656467984;0,656356926;0,022006036
Procolobus_rufomitratus;0,013337447;0,656468917;0,656357858;0,02652617
Procolobus_pennantii;0,013337447;0,656468019;0,65635696;0,030435182
Procolobus_verus;0,013336708;0,656760352;0,656649244;0,022356668
Procolobus_preussi;0,013322506;0,657005848;0,656894698;0,018151539
Procolobus_badius;0,013322456;0,657019916;0,656908764;0,027893941
Colobus_angolensis;0,013313864;0,655935429;0,655824461;0,019682757
Colobus_vellerosus;0,013313907;0,655930438;0,65581947;0,013873748
Colobus_satanas;0,013313844;0,655928887;0,655817919;0,013335111
Colobus_guereza;0,01331383;0,65592755;0,655816583;0,011480654
Colobus_polykomos;0,013313849;0,65592755;0,655816583;0,015888221
Macaca_sylvanus;0,013315273;0,65595894;0,655847968;0,02218682
Macaca_sinica;0,013303252;0,656018244;0,655907262;0,016630708
Macaca_nigrescens;0,013302953;0,656017947;0,655906964;0,020344554
Macaca_tonkeana;0,013302953;0,655817284;0,655706336;0,0242694
Macaca_hecki;0,013302578;0,655310286;0,655199423;0,028428103
Macaca_maura;0,01330084;0,65530917;0,655198307;0,024614261
Macaca_ochreata;0,01330084;0,65530917;0,655198307;0,022494445
Macaca_siberu;0,013300861;0,655304885;0,655194023;0,024578033
Macaca_silenus;0,013300953;0,655304885;0,655194023;0,022602347
Macaca_pagensis;0,01330092;0,655308174;0,655197311;0,019642644
Macaca_nemestrina;0,013297413;0,655314677;0,655203814;0,018532286
Macaca_leonina;0,013297357;0,655285174;0,655174315;0,015888289
Macaca_munzala;0,013297373;0,655285174;0,655174315;0,014415024
Macaca_radiata;0,013297446;0,655286706;0,655175848;0,014950142
Macaca_assamensis;0,013297233;0,655288225;0,655177366;0,016534054
Macaca_thibetana;0,013297236;0,655288225;0,655177366;0,019773525
Macaca_mulatta;0,013297266;0,65531939;0,655208525;0,022445999
Macaca_fuscata;0,013296925;0,655314915;0,655204051;0,016407395
Macaca_nigra;0,013296858;0,655314843;0,65520398;0,012731208
Macaca_cyclopis;0,013296845;0,655317174;0,65520631;0,014438863
Macaca_arctoides;0,013296867;0,655372686;0,655261812;0,013805683
Macaca_leucogenys;0,013297057;0,655390891;0,655280015;0,018410315
Macaca_fascicularis;0,013294473;0,655898674;0,655787711;0,060718767
Lophocebus_aterrimus;0,01329487;0,655889106;0,655778146;0,030686522
Cercocebus_sanjei;0,01329487;0,655889106;0,655778146;0,021593678
Papio_ursinus;0,01329708;0,655954008;0,655843036;0,022497008
Papio_cynocephalus;0,013291875;0,655604977;0,655494064;0,028121024
Papio_papio;0,013291992;0,655686899;0,655575973;0,021431861
Rungwecebus_kipunji;0,013291992;0,655031541;0,654920725;0,017915701
Papio_hamadryas;0,01329289;0,655015225;0,654904412;0,02060902
Papio_anubis;0,01329289;0,655011377;0,654900564;0,019378687
Theropithecus_gelada;0,013293038;0,654992751;0,654881942;0,019964167
Mandrillus_sphinx;0,013292904;0,654988794;0,654877986;0,018131122
Mandrillus_leucophaeus;0,013292904;0,654988794;0,654877986;0,019235474
Cercocebus_atys;0,013292939;0,654992545;0,654881736;0,016249935
Lophocebus_albigena;0,013292863;0,654997623;0,654886813;0,017057434
Cercocebus_torquatus;0,013292685;0,65494252;0,65483172;0,018319947
Cercocebus_chrysogaster;0,013292662;0,65494252;0,65483172;0,02002634
Cercocebus_agilis;0,013292814;0,654945702;0,6548349;0,021844644
Cercocebus_galeritus;0,013292812;0,654931245;0,654820446;0,021406298
Cercopithecus_hamlyni;0,013293022;0,654931245;0,654820446;0,025228967
Cercopithecus_neglectus;0,013292915;0,65492451;0,654813712;0,020906083
Cercopithecus_diana;0,013292806;0,654924734;0,654813937;0,017103719
Cercopithecus_mona;0,013292806;0,654928836;0,654818038;0,020287984
Cercopithecus_pogonias;0,01329342;0,654969472;0,654858667;0,023542621
Cercopithecus_campbelli;0,013294117;0,654968853;0,654858048;0,024628348
Erythrocebus_patas;0,013293763;0,654968286;0,654857481;0,018937378
Cercopithecus_lomamiensis;0,013293791;0,654966677;0,654855872;0,020428828
Chlorocebus_aethiops;0,013293534;0,655033203;0,654922387;0,024209852
Cercopithecus_sclateri;0,013293495;0,655033078;0,654922262;0,014504833
Chlorocebus_pygerythrus;0,013293561;0,655033434;0,654922618;0,015152612
Cercopithecus_dryas;0,013292811;0,655067347;0,654956526;0,025394741
Chlorocebus_djamdjamensis;0,013292954;0,654782544;0,65467177;0,031798853
Chlorocebus_tantalus;0,013292985;0,654780928;0,654670155;0,023019744
Chlorocebus_cynosuros;0,013293019;0,654769646;0,654658875;0,016477925
Cercopithecus_solatus;0,013292793;0,654769646;0,654658875;0,015510793
Chlorocebus_sabaeus;0,013293273;0,65476794;0,654657169;0,014703892
Cercopithecus_lhoesti;0,013292867;0,654766742;0,654655971;0,017250528
Cercopithecus_preussi;0,013292845;0,65476681;0,654656039;0,02090881
Cercopithecus_cephus;0,013292711;0,654780652;0,654669879;0,023599281
Cercopithecus_erythrotis;0,01329272;0,654788418;0,654677644;0,031864852
Cercopithecus_ascanius;0,013293147;0,654786559;0,654675785;0,031134852
Cercopithecus_petaurista;0,013293177;0,65479005;0,654679276;0,030301593
Cercopithecus_erythrogaster;0,013292896;0,654778315;0,654667542;0,016798796
Cercopithecus_mitis;0,013276466;0,652106867;0,651996546;0,016798796
Cercopithecus_nictitans;0,013276466;0,652104141;0,651993821;0,019233218
Miopithecus_talapoin;0,013276741;0,652110151;0,65199983;0,016733902
Miopithecus_ogouensis;0,013276754;0,652108679;0,651998357;0,016134248
Allenopithecus_nigroviridis;0,013276023;0,652108039;0,651997718;0,025864813
Ptilocercus_lowii;0,01331988;0,654474875;0,654364153;0,023098833
Dendrogale_murina;0,013313136;0,654172843;0,654062172;0,025862024
Tupaia_montana;0,013320357;0,654225915;0,654115236;0,017834385
Tupaia_gracilis;0,013320696;0,654225915;0,654115236;0,016142974
Tupaia_dorsalis;0,013316976;0,654216313;0,654105635;0,021309448
Tupaia_tana;0,013316346;0,654198127;0,654087452;0,020335992
Tupaia_splendidula;0,013314944;0,654198127;0,654087452;0,019046112
Tupaia_palawanensis;0,013314884;0,654201761;0,654091086;0,019872106
Tupaia_javanica;0,013314884;0,654201761;0,654091086;0,031016306
Tupaia_minor;0,013314682;0,654225465;0,654114786;0,030685534
Urogale_everetti;0,013314682;0,65424773;0,654137047;0,029193774
Tupaia_moellendorffi;0,013314823;0,65424773;0,654137047;0,025280998
Tupaia_picta;0,013315081;0,654268279;0,654157592;0,020950286
Tupaia_longipes;0,013315121;0,654247738;0,654137055;0,022893078
Tupaia_chrysogaster;0,013315209;0,654238717;0,654128035;0,021047774
Tupaia_glis;0,013315133;0,654238717;0,654128035;0,018266705
Tupaia_nicobarica;0,013314925;0,654256096;0,654145412;0,020871441
Tupaia_belangeri;0,013314841;0,654260072;0,654149387;0,026033583
Dendrogale_melanura;0,013315473;0,654342972;0,654232273;0,03385086
Anathana_ellioti;0,01331797;0,655106575;0,654995747;0,029653445
Galeopterus_variegatus;0,013337737;0,655657804;0,655546882;0,027313836
Cynocephalus_volans;0,013329124;0,655661866;0,655550943;0,076122549
Ochotona_gloveri;0,01334575;0,658076062;0,657964731;0,039300311
Ochotona_erythrotis;0,013345662;0,658082337;0,657971005;0,029057642
Ochotona_syrinx;0,013344439;0,658074045;0,657962715;0,028817332
Ochotona_collaris;0,013325729;0,658082044;0,657970712;0,021461971
Ochotona_princeps;0,01332559;0,657899306;0,657788005;0,02020992
Ochotona_argentata;0,01332559;0,657903399;0,657792098;0,021460801
Ochotona_pallasi;0,013343212;0,657903299;0,657791998;0,020272078
Ochotona_alpina;0,013343212;0,657910515;0,657799213;0,018156249
Ochotona_turuchanensis;0,013343149;0,657916723;0,65780542;0,021616929
Ochotona_hoffmanni;0,013343599;0,657918445;0,657807141;0,02959486
Ochotona_hyperborea;0,013343511;0,657908134;0,657796831;0,020866612
Ochotona_mantchurica;0,013343744;0,657905799;0,657794497;0,022846607
Ochotona_dauurica;0,013343651;0,657893456;0,657782156;0,020187298
Ochotona_coreana;0,013343671;0,657894533;0,657783233;0,019830034
Ochotona_cansus;0,01334435;0,657895683;0,657784382;0,024334444
Ochotona_curzoniae;0,013344231;0,657895683;0,657784382;0,019340963
Ochotona_nubrica;0,013325664;0,65799628;0,657884963;0,019379433
Ochotona_thibetana;0,013345897;0,658993288;0,658881802;0,024204452
Ochotona_thomasi;0,013345917;0,658986363;0,658874878;0,020292393
Ochotona_pusilla;0,013345973;0,658986363;0,658874878;0,018464767
Ochotona_iliensis;0,01334754;0,659051231;0,658939735;0,019418522
Ochotona_koslowi;0,013347499;0,659051231;0,658939735;0,018626687
Ochotona_rutila;0,013347352;0,659038166;0,658926672;0,019199535
Ochotona_ladacensis;0,013347814;0,659038166;0,658926672;0,022850293
Ochotona_macrotis;0,013348097;0,659039559;0,658928065;0,02247018
Ochotona_roylei;0,013345409;0,659032414;0,658920922;0,02824321
Ochotona_rufescens;0,013344627;0,659032517;0,658921024;0,024054569
Ochotona_forresti;0,013290521;0,656137249;0,656026246;0,025690435
Pronolagus_saundersiae;0,013277774;0,656144021;0,656033017;0,02224572
Pronolagus_rupestris;0,013277799;0,656156903;0,656045897;0,024076377
Pronolagus_randensis;0,013277721;0,656163182;0,656052175;0,02275413
Pronolagus_crassicaudatus;0,013277819;0,656145301;0,656034297;0,026426808
Prolagus_sardus;0,013277871;0,656132304;0,656021302;0,019746519
Nesolagus_timminsi;0,013277832;0,656121322;0,656010322;0,015487387
Nesolagus_netscheri;0,01327787;0,656287954;0,656176926;0,017579988
Poelagus_marjorita;0,013278264;0,656370498;0,656259456;0,018379884
Romerolagus_diazi;0,01327832;0,656291656;0,656180627;0,016935717
Lepus_nigricollis;0,013273301;0,656149825;0,65603882;0,023037435
Brachylagus_idahoensis;0,01327378;0,656140788;0,656029785;0,025449223
Lepus_saxatilis;0,013294252;0,656323014;0,65621198;0,018137909
Lepus_peguensis;0,013294323;0,656206369;0,656095354;0,018575123
Lepus_hainanus;0,013294104;0,656205875;0,65609486;0,016951517
Lepus_europaeus;0,013294104;0,656200434;0,65608942;0,013856189
Lepus_granatensis;0,013293965;0,656197987;0,656086974;0,011021543
Lepus_yarkandensis;0,013293965;0,656197987;0,656086974;0,012455633
Lepus_sinensis;0,013293973;0,656198149;0,656087136;0,013150469
Lepus_mandshuricus;0,013294249;0,65619699;0,656085978;0,014378246
Lepus_tolai;0,013277521;0,656184551;0,65607354;0,015230471
Lepus_corsicanus;0,013277478;0,656182196;0,656071186;0,014896192
Lepus_castroviejoi;0,013243931;0,652753056;0,652642626;0,013581417
Lepus_fagani;0,013243931;0,652752885;0,652642455;0,012115385
Lepus_coreanus;0,013246257;0,652755092;0,652644661;0,016504226
Lepus_timidus;0,013245255;0,652749811;0,652639381;0,015736244
Lepus_arcticus;0,013245252;0,65273725;0,652626823;0,018572698
Lepus_othus;0,013245258;0,652736283;0,652625856;0,014661292
Lepus_townsendii;0,013243752;0,652743758;0,652633329;0,013061042
Lepus_microtis;0,013243909;0,652750074;0,652639644;0,017522575
