"";"Rb";"AV";"FV";"NN"
"Buthraupis wetmorei";0,00967917981153585;0,434284860768149;0,434241401860837;0
"Wetmorethraupis sterrhopteron";0,0114284100805422;0,523315349616322;0,523262981423626;0
"Anisognathus melanogenys";0,00932657426258507;0,416434615730783;0,416392943098367;0
"Anisognathus lacrymosus";0,00914728547021326;0,405991811126419;0,405951183505972;0
"Anisognathus igniventris";0,0090390262714568;0,403197693884724;0,403157345871726;0
"Anisognathus somptuosus";0,00883219885669367;0,391775249302454;0,391736044334045;0
"Anisognathus notabilis";0,00932657426258507;0,416434615730783;0,416392943098367;0
"Stephanophorus diadematus";0,00931906793107543;0,415186345128873;0,415144797410958;0
"Iridosornis porphyrocephalus";0,00959340714502851;0,429285938157895;0,429242979493014;0
"Iridosornis analis";0,00934759672954543;0,416397521791696;0,416355852871273;0
"Iridosornis jelskii";0,00915465481880042;0,40589462162107;0,405854003726381;0
"Iridosornis rufivertex";0,00915465481880042;0,40589462162107;0,405854003726381;0
"Iridosornis reinhardti";0,00899791244618668;0,398226678565616;0,398186828002365;0
"Dubusia taeniata";0,00968861583024333;0,432486730419402;0,432443451451082;0
"Delothraupis castaneoventris";0,0090390262714568;0,403197693884724;0,403157345871726;0
"Pipraeidea melanonota";0,0103225903924864;0,469104617851131;0,469057674529021;0,0660625080772015
"Euphonia jamaica";0,0114284100805422;0,523315349616322;0,523262981423626;0
"Euphonia plumbea";0,00885584918192963;0,393513558859725;0,393474179938595;0
"Euphonia affinis";0,00876701299910102;0,387999037828742;0,387960210746002;0
"Euphonia luteicapilla";0,0104566086355959;0,475847141671222;0,475799523624422;0
"Euphonia chlorotica";0,0111385478287952;0,509300930294487;0,50924996452542;0
"Euphonia trinitatis";0,00919205371737811;0,411444576669536;0,411403403390574;0
"Euphonia concinna";0,00987584340222289;0,446378108982669;0,446333439903415;0
"Euphonia saturata";0,00976353846913701;0,439641619837012;0,439597624878558;0
"Euphonia finschi";0,00987584340222289;0,446378108982669;0,446333439903415;0
"Euphonia violacea";0,00885584918192963;0,393513558859725;0,393474179938595;0
"Euphonia laniirostris";0,00976353846913701;0,439641619837012;0,439597624878558;0
"Euphonia hirundinacea";0,00976353846913701;0,439641619837012;0,439597624878558;0
"Euphonia chalybea";0,00899791244618668;0,398226678565616;0,398186828002365;0
"Euphonia elegantissima";0,0101340408716537;0,459607469492875;0,459561476550867;0
"Euphonia musica";0,00976353846913701;0,439641619837012;0,439597624878558;0
"Euphonia cyanocephala";0,00919205371737811;0,411444576669536;0,411403403390574;0
"Euphonia imitans";0,00957837232388317;0,43118916220362;0,431146013083015;0
"Euphonia fulvicrissa";0,00937512804416293;0,420267630884236;0,420225574681806;0
"Euphonia gouldi";0,0096554777312837;0,435389546013268;0,43534597656005;0
"Euphonia chrysopasta";0,0104566086355959;0,475847141671222;0,475799523624422;0
"Euphonia mesochrysa";0,0104566086355959;0,475847141671222;0,475799523624422;0
"Euphonia minuta";0,0104566086355959;0,475847141671222;0,475799523624422;0
"Euphonia anneae";0,00931906793107543;0,415186345128873;0,415144797410958;0
"Euphonia xanthogaster";0,0091054832279441;0,405919067734792;0,40587844739378;0
"Euphonia rufiventris";0,00974023193732255;0,439111313582547;0,439067371691866;0
"Euphonia cayennensis";0,0098758434022229;0,446378108982669;0,446333439903415;0
"Euphonia pectoralis";0,0104566086355959;0,475847141671222;0,475799523624422;0
"Chlorophonia flavirostris";0,00976353846913701;0,439641619837012;0,439597624878558;0
"Chlorophonia cyanea";0,0107935841622301;0,49257502527114;0,492525733264208;0
"Chlorophonia pyrrhophrys";0,0101340408716537;0,459607469492875;0,459561476550867;0
"Chlorophonia occipitalis";0,0101340408716537;0,459607469492875;0,459561476550867;0
"Chlorophonia callophrys";0,0111385478287952;0,509300930294487;0,50924996452542;0
"Chlorochrysa phoenicotis";0,00932657426258507;0,416434615730783;0,416392943098367;0
"Chlorochrysa calliparaea";0,0098758434022229;0,446378108982669;0,446333439903415;0
"Chlorochrysa nitidissima";0,00976353846913701;0,439641619837012;0,439597624878558;0
"Tangara inornata";0,0101340408716537;0,459607469492875;0,459561476550867;0
"Tangara mexicana";0,00918317180996782;0,410435515918351;0,410394443616147;0
"Tangara cabanisi";0,0100398072548529;0,454969249615465;0,454923720820347;0
"Tangara palmeri";0,0096554777312837;0,435389546013268;0,43534597656005;0
"Tangara chilensis";0,0107935841622301;0,49257502527114;0,492525733264208;0
"Tangara fastuosa";0,0101340408716537;0,459607469492875;0,459561476550867;0
"Tangara seledon";0,0101340408716537;0,459607469492875;0,459561476550867;0
"Tangara cyanocephala";0,0100627742589144;0,455501157081604;0,45545557505848;0
"Tangara desmaresti";0,0107450964218684;0,490174093869507;0,490125042123898;0
"Tangara cyanoventris";0,00919205371737811;0,411444576669536;0,411403403390574;0
"Tangara johannae";0,00974023193732255;0,439111313582547;0,439067371691866;0
"Tangara schrankii";0,00974023193732255;0,439111313582547;0,439067371691866;0
"Tangara florida";0,00957837232388316;0,43118916220362;0,431146013083015;0
"Tangara arthus";0,00937512804416293;0,420267630884236;0,420225574681806;0
"Tangara icterocephala";0,0100233985877502;0,454042214232796;0,453996778206154;0
"Tangara xanthocephala";0,00885584918192963;0,393513558859725;0,393474179938595;0
"Tangara chrysotis";0,0101340408716537;0,459607469492875;0,459561476550867;0
"Tangara parzudakii";0,00885584918192963;0,393513558859725;0,393474179938595;0
"Tangara xanthogastra";0,0101340408716537;0,459607469492875;0,459561476550867;0
"Tangara punctata";0,0104566086355959;0,475847141671222;0,475799523624422;0
"Tangara guttata";0,0100233985877502;0,454042214232796;0,453996778206154;0
"Tangara varia";0,0104566086355959;0,475847141671222;0,475799523624422;0
"Tangara rufigula";0,00937512804416293;0,420267630884236;0,420225574681806;0
"Tangara gyrola";0,00941875778480462;0,423069002666268;0,423026666130427;0
"Tangara lavinia";0,0096554777312837;0,435389546013268;0,43534597656005;0
"Tangara cayana";0,00885584918192963;0,393513558859725;0,393474179938595;0
"Tangara cucullata";0,00885584918192963;0,393513558859725;0,393474179938595;0
"Tangara peruviana";0,00885584918192963;0,393513558859725;0,393474179938595;0
"Tangara preciosa";0,00885584918192963;0,393513558859725;0,393474179938595;0
"Tangara vitriolina";0,00885584918192963;0,393513558859725;0,393474179938595;0
"Tangara meyerdeschauenseei";0,00885584918192963;0,393513558859725;0,393474179938595;0
"Tangara rufigenis";0,0098758434022229;0,446378108982669;0,446333439903415;0
"Tangara ruficervix";0,0098758434022229;0,446378108982669;0,446333439903415;0
"Tangara labradorides";0,00903902627145679;0,403197693884724;0,403157345871726;0
"Tangara cyanotis";0,0101340408716537;0,459607469492875;0,459561476550867;0
"Tangara cyanicollis";0,00986981644680125;0,44436775150318;0,444323283600498;0
"Tangara larvata";0,00967917981153585;0,434284860768149;0,434241401860837;0
"Tangara nigrocincta";0,0107935841622301;0,49257502527114;0,492525733264208;0
"Tangara dowii";0,00899791244618668;0,398226678565616;0,398186828002365;0
"Tangara fucosa";0,00976353846913701;0,439641619837012;0,439597624878558;0
"Tangara nigroviridis";0,00876701299910103;0,387999037828742;0,387960210746002;0
"Tangara vassorii";0,00885584918192963;0,393513558859725;0,393474179938595;0
"Tangara heinei";0,00919205371737811;0,411444576669536;0,411403403390574;0
"Tangara phillipsi";0,00872802653514732;0,388202133174098;0,388163285767596;0
"Tangara viridicollis";0,00842392834409362;0,372274802631697;0,372237549073943;0
"Tangara argyrofenges";0,0098758434022229;0,446378108982669;0,446333439903415;0
"Tangara cyanoptera";0,0091054832279441;0,405919067734792;0,40587844739378;0
"Tangara velia";0,0104423693408085;0,474906977423351;0,474859453458833;0
