"";"ED_median";"ES_median"
"Funisciurus_congicus";4,23080214465689;3,78926990327446
"Paraxerus_boehmi";3,89064473720426;4,15604214033677
"Paraxerus_cepapi";4,69710338611779;4,05413183437335
"Paraxerus_poensis";4,08890717082592;4,23368787810273
"Paraxerus_ochraceus";4,09016900262673;4,18851935470859
"Funisciurus_bayonii";4,38403445460995;4,02404087166398
"Epixerus_ebii";4,25511118725644;3,65498360043679
"Funisciurus_substriatus";3,79301051736191;3,03983064521109
"Protoxerus_stangeri";3,7967441005706;3,2349595156043
"Protoxerus_aubinnii";3,58854296050545;2,80063491267912
"Funisciurus_pyrropus";3,86552923898309;3,44941986061825
"Paraxerus_lucifer";3,98784715643629;3,52124892206445
"Funisciurus_anerythrus";3,8013629365597;3,51433236711642
"Paraxerus_alexandri";3,82453306467817;3,39324556319351
"Funisciurus_lemniscatus";3,73907274047949;3,62785345197179
"Funisciurus_leucogenys";3,70748771173741;3,04397191882231
"Paraxerus_cooperi";3,71134624768553;3,40843773010621
"Paraxerus_vincenti";4,3370176899253;4,64180850358123
"Funisciurus_isabella";4,24510294923731;4,46742815862936
"Paraxerus_flavovittis";5,2913890640916;4,56183521839929
"Paraxerus_palliatus";6,23057244033283;6,73676323753106
"Tamias_sibiricus";7,01967332476608;8,5058811875683
"Tamias_striatus";5,48783638690924;7,69660159626218
"Tamias_speciosus";2,82925286882645;3,68503274581825
"Tamias_minimus";2,79476949153964;3,38077295158093
"Tamias_quadrimaculatus";3,70907789866709;4,58399100293511
"Tamias_ruficaudus";3,41495847332267;3,1624363863454
"Tamias_durangae";3,20650583090631;2,72940274132056
"Tamias_canipes";3,02270994423275;2,49052145009264
"Tamias_rufus";2,45242608330812;1,75797065483466
"Tamias_umbrinus";2,24535892626603;1,38734439719794
"Tamias_quadrivittatus";2,13890012511133;1,26081677396432
"Tamias_palmeri";2,05573201722676;1,26695370204422
"Tamias_dorsalis";1,8960190887379;0,911752688728166
"Tamias_cinereicollis";1,89422105090776;0,881818236977436
"Tamias_bulleri";2,60480956514863;1,86442992447704
"Tamias_obscurus";2,66806944718904;1,914259756917
"Tamias_merriami";2,56570697743946;1,88992298308831
"Tamias_siskiyou";2,64856599906402;2,00966993302122
"Tamias_sonomae";2,11451742347641;1,24149152473015
"Tamias_senex";2,11829450809761;1,24269084059535
"Tamias_townsendii";2,19835396806672;1,33869486471958
"Tamias_ochrogenys";2,20365249248218;1,32234207260432
"Tamias_amoenus";2,91453575026641;2,36354567283119
"Tamias_panamintinus";2,9755018027604;2,59604639219644
"Tamias_alpinus";3,0098289399366;2,63612465165406
"Spermophilus_alashanicus";3,80238913992156;3,67298401340141
"Spermophilus_pallidicauda";3,08208387469797;2,59471490542244
"Spermophilus_erythrogenys";2,99154409536668;2,5857650981971
"Spermophilus_major";3,08865225439278;2,86841565859153
"Spermophilus_fulvus";3,00216698173258;2,78008664461598
"Spermophilus_relictus";2,89758817923383;2,78807813701105
"Spermophilus_dauricus";2,97578203619118;2,41434512992571
"Spermophilus_suslicus";2,47032935121472;2,02287013843479
"Spermophilus_ralli";2,51864425459086;2,05232511543789
"Spermophilus_xanthoprymnus";2,52186106847367;1,97844906609943
"Spermophilus_brevicauda";2,65569704074671;2,05963760449924
"Spermophilus_taurensis";2,87997191580665;2,2963105787454
"Spermophilus_citellus";2,96288860717333;2,71002804683459
"Spermophilus_pygmaeus";3,4960544384922;3,57436489769229
"Urocitellus_undulatus";4,32362069228412;5,06689168782192
"Urocitellus_parryii";2,68700860427416;2,52741904786587
"Urocitellus_richardsonii";2,51759414220103;1,70603929785079
"Urocitellus_elegans";2,44832299516097;1,79420295818571
"Urocitellus_columbianus";3,46788060179708;3,5913619949252
"Urocitellus_washingtoni";3,04766190702777;2,58635402126222
"Urocitellus_townsendii";3,05883687983737;2,54286603864218
"Urocitellus_mollis";2,7103334324504;1,88082391186896
"Urocitellus_canus";2,74944959011394;1,97792571480747
"Urocitellus_brunneus";3,10553681611973;2,63110172305022
"Urocitellus_beldingi";3,40915833062774;3,14198282749419
"Urocitellus_armatus";3,4115234570829;3,08061108682957
"Ictidomys_tridecemlineatus";2,93841354314372;2,52698383499173
"Ictidomys_parvidens";2,96578203145756;2,57399164103531
"Ictidomys_mexicanus";3,3910672708461;3,83389253052559
"Poliocitellus_franklinii";4,67600868927308;5,03310040798711
"Xerospermophilus_spilosoma";3,1836638253826;2,7820972921557
"Xerospermophilus_perotensis";3,13041902036146;2,71061921541648
"Xerospermophilus_tereticaudus";3,12474964746477;2,64859370885611
"Xerospermophilus_mohavensis";3,22563819718677;2,79282917942011
"Cynomys_mexicanus";2,51728294228094;2,03163038293542
"Cynomys_ludovicianus";2,3812822888712;1,98422412183649
"Cynomys_parvidens";2,50732960380613;2,25283282838486
"Cynomys_leucurus";2,36446244554323;1,56613910091389
"Cynomys_gunnisoni";2,44963134415632;1,69225613502052
"Marmota_monax";4,76934316626214;6,83711734684483
"Marmota_menzbieri";3,37069059289073;3,5312021459394
"Marmota_caudata";3,21449565016676;3,28123301347589
"Marmota_flaviventris";2,86845942997582;2,58833837169644
"Marmota_olympus";2,64004693001001;1,96930460119068
"Marmota_vancouverensis";2,40447649216851;1,50504252204224
"Marmota_caligata";2,42985919336823;1,57792017193847
"Marmota_marmota";3,4541472405912;3,00645418029583
"Marmota_broweri";3,4656282589607;3,00645418029583
"Marmota_himalayana";3,08490250198514;2,68980865598728
"Marmota_sibirica";2,91106409215369;2,36927105922801
"Marmota_camtschatica";2,98199239830865;2,3884064516494
"Marmota_bobak";2,97092211142284;2,5765722125951
"Marmota_baibacina";2,97092211142284;2,51166548275753
"Otospermophilus_variegatus";3,7163130114096;4,30211699534736
"Otospermophilus_beecheyi";3,48062123591423;2,99170329220812
"Otospermophilus_atricapillus";3,5681977118896;3,16513423609838
"Callospermophilus_saturatus";3,6864763190504;3,23736785512512
"Callospermophilus_madrensis";3,67027570125119;3,24167367197661
"Callospermophilus_lateralis";3,77283013126668;4,50574933562098
"Notocitellus_annulatus";6,15994957978211;7,31239815696996
"Notocitellus_adocetus";5,92526854450076;6,95118293332091
"Ammospermophilus_leucurus";3,82480271053603;3,75389424972153
"Ammospermophilus_nelsoni";3,81035975337329;3,17264838058961
"Ammospermophilus_interpres";3,73254294679722;3,08511869285887
"Ammospermophilus_harrisii";3,72085234054773;3,58808428338667
"Sciurus_vulgaris";4,33866111928301;3,77051982166224
"Sciurus_lis";4,33866111928301;3,5295826046551
"Sciurus_anomalus";4,24434541063385;3,85424478283388
"Sciurus_alleni";4,05258482469721;4,09090523149928
"Sciurus_deppei";3,75825591392206;3,60962879581755
"Sciurus_sanborni";3,89957051332569;4,0029701922777
"Sciurus_yucatanensis";3,85236727407193;3,66212118486714
"Sciurus_granatensis";3,64205144980864;3,02182245116598
"Microsciurus_alfari";3,3225938938761;2,95440274197284
"Sciurus_richmondi";3,11736548739562;2,74264479324572
"Sciurus_nayaritensis";3,18338351280932;2,59218360164642
"Sciurus_variegatoides";3,22211078477701;2,70107794482558
"Sciurus_aureogaster";3,66302926357972;3,23839601884529
"Sciurus_oculatus";3,57067036222533;3,13614363900739
"Microsciurus_santanderensis";3,57538987137824;2,97245553123489
"Sciurus_aestuans";3,41037429606942;2,85587382861415
"Sciurus_gilvigularis";3,27583022743386;2,76048370142331
"Sciurus_igniventris";3,62630485930649;3,09001003282008
"Sciurus_ignitus";3,55748768836857;2,94807375144501
"Sciurus_arizonensis";3,47568370121378;3,03058533538929
"Microsciurus_mimulus";3,29109578534666;2,79806002823047
"Sciurus_pucheranii";3,28555669202499;2,80542318314962
"Sciurus_pyrrhinus";3,35227116558642;2,82638165697373
"Sciurus_spadiceus";3,34169466040911;2,48205414605046
"Microsciurus_flaviventer";3,31868976591559;2,55538870413612
"Sciurus_stramineus";3,26659692738247;2,59996183501014
"Sciurus_colliaei";3,26872850127134;2,64685781058849
"Sciurus_flammifer";3,44781868138791;2,76476164223533
"Sciurus_griseus";4,01688536580213;3,52746470771818
"Sciurus_aberti";4,1189712263042;3,6509014894034
"Sciurus_carolinensis";4,24632536713278;3,97321146072376
"Sciurus_niger";4,38544656108351;4,10822382612884
"Rheithrosciurus_macrotis";5,0039112947158;4,89706618215419
"Tamiasciurus_mearnsi";4,94047231238813;4,30475115127538
"Tamiasciurus_hudsonicus";4,6442393252439;3,81566682259645
"Tamiasciurus_douglasii";4,8198156117792;4,59666259397986
"Syntheosciurus_brochus";5,22249659687547;6,37611925757529
"Glaucomys_volans";6,01489581710643;5,93373653228879
"Glaucomys_sabrinus";5,44614302281246;5,74511236481358
"Eoglaucomys_fimbriatus";5,93342889032796;6,09693250086205
"Hylopetes_spadiceus";5,30382301172467;5,6214128952784
"Hylopetes_sipora";5,18259063972945;5,6538686078243
"Hylopetes_lepidus";5,72705502074157;6,42737411843184
"Hylopetes_nigripes";5,52428097877688;5,42102271495833
"Hylopetes_alboniger";5,19759667540507;4,81288323274981
"Hylopetes_platyurus";4,60841306981208;3,54095178057521
"Hylopetes_winstoni";4,72633133560496;3,6740120712075
"Petaurillus_hosei";4,07214821006444;3,68869104109103
"Petaurillus_kinlochii";4,1130971061071;3,69632949050585
"Petaurillus_emiliae";3,84907664205294;3,32991005852818
"Hylopetes_bartelsi";3,69054215442145;2,80893948997122
"Hylopetes_phayrei";3,6957401027998;3,21888341996681
"Petinomys_lugens";3,84327753592816;3,07181984149082
"Petinomys_sagitta";3,90054835981658;3,29670946336543
"Petinomys_fuscocapillus";3,57346096965989;2,91799639138315
"Petinomys_crinitus";3,7846642394132;2,80293758844337
"Petinomys_vordermanni";3,92942499905104;3,07635153033967
"Petinomys_mindanensis";3,89111421308155;3,24399782865534
"Petinomys_setosus";3,84780208773926;3,35297379148481
"Petinomys_genibarbis";3,95661365656425;3,42345312615868
"Petinomys_hageni";4,15121870853895;3,29219680383826
"Iomys_sipora";4,30670554721952;3,59695896519328
"Iomys_horsfieldii";4,61381493989684;3,96158478052779
"Pteromys_volans";5,10935028906963;4,51624509728922
"Pteromys_momonga";5,62839563376181;4,86351013192476
"Biswamoyopterus_laoensis";5,68938166581429;4,76409250598177
"Biswamoyopterus_biswasi";5,12823337338936;4,54038422987311
"Pteromyscus_pulverulentus";4,9847538387218;4,6599276496335
"Aeretes_melanopterus";4,60442859068447;4,79276272481259
"Trogopterus_xanthipes";4,94760902049773;3,88493412217792
"Belomys_pearsonii";4,99819805944219;3,86856668708301
"Aeromys_thomasi";4,7889407708983;4,62458704061425
"Aeromys_tephromelas";4,45254841914415;4,46820066706123
"Eupetaurus_cinereus";4,02664990965902;3,76916905156916
"Petaurista_leucogenys";3,72228010045033;3,27116379399196
"Petaurista_elegans";3,58935046346666;3,04680103136218
"Petaurista_nobilis";3,65538948804642;3,01482641555292
"Petaurista_xanthotis";3,65494299774789;3,01479073917369
"Petaurista_marica";3,62542759453655;2,97636201473518
"Petaurista_yunanensis";3,72289176315844;3,27707667898422
"Petaurista_albiventer";3,39247463247282;2,70618421363779
"Petaurista_siangensis";3,52947088854803;2,94659252345762
"Petaurista_philippensis";3,81875776766255;3,22821527917375
"Petaurista_mishmiensis";3,78704331946257;3,20743597490397
"Petaurista_alborufus";3,56841900500216;2,96271340930112
"Petaurista_magnificus";3,67732342761216;3,16089955610419
"Petaurista_hainana";3,61353898942781;3,06091777527318
"Petaurista_grandis";3,97468951058229;3,36393184341245
"Petaurista_petaurista";3,86857543386272;3,63347894435399
"Petaurista_caniceps";4,53376016759678;4,3673537875707
"Petaurista_lena";4,66648060005062;4,45124705342963
"Petaurista_mechukaensis";4,92049832065579;4,98736045777885
"Laonastes_aenigmamus";10,4581721060963;13,113654838441
"Massoutiera_mzabi";10,7905992232215;7,91850184904414
"Pectinator_spekei";10,3202905364085;7,2794399025294
"Ctenodactylus_vali";9,36282605878022;6,95995983528027
"Ctenodactylus_gundi";11,000537391356;8,08408798832754
"Felovia_vae";11,0532035740294;11,072372906329
"Trichys_fasciculata";12,0229992986897;17,3280726269219
"Atherurus_macrourus";9,03291588977167;12,9910888873551
"Hystrix_brachyura";6,12467912130904;4,88421780127219
"Hystrix_crassispinis";5,53866666046611;3,67469368242616
"Hystrix_pumila";5,51283182053807;3,45226990313462
"Hystrix_africaeaustralis";5,31180142036063;2,78486825920275
"Hystrix_javanica";5,27872262631747;2,81282120489025
"Hystrix_cristata";5,49369558827598;3,23196840554299
"Hystrix_sumatrae";5,55800049944153;3,30530068983404
"Hystrix_indica";5,74616721964818;4,36570661058837
"Atherurus_africanus";8,06453445773419;11,4459001722215
"Thryonomys_swinderianus";10,0615584038713;12,5197567853161
"Thryonomys_gregorianus";9,15200255508016;9,79314269326526
"Petromus_typicus";8,89703990391066;10,6882587414035
"Heterocephalus_glaber";10,5831435531301;14,4914511542057
"Heliophobius_argenteocinereus";10,8795676689429;12,3342536938192
"Fukomys_vandewoestijneae";4,8882922429364;3,66159830430025
"Fukomys_ilariae";4,48574077728125;3,07249410251133
"Fukomys_bocagei";4,09116342344943;2,64121303624372
"Fukomys_mechowi";3,95696250986302;2,67211474950924
"Fukomys_anselli";3,82748707421884;2,29791676605893
"Fukomys_darlingi";3,85258766388445;2,37013589847559
"Fukomys_kafuensis";3,9090483196659;2,30186233160894
"Fukomys_foxi";4,02029851338111;2,62502223956484
"Fukomys_damarensis";4,41977800181354;3,1028209763471
"Fukomys_amatus";4,19236027719125;2,97582748479204
"Fukomys_micklemi";4,46539585905261;3,09144074794111
"Fukomys_zechi";4,31989226822833;3,12998360390571
"Fukomys_whytei";4,3367046335274;3,27014113191255
"Fukomys_ochraceocinereus";4,63701810718764;4,31639163986262
"Cryptomys_hottentotus";7,98077735202208;9,82319560330713
"Georychus_capensis";8,71196974991507;10,1446319808532
"Bathyergus_suillus";6,8583282647204;7,00220000828196
"Bathyergus_janetta";6,99683985036127;7,00220000828196
"Cuniculus_taczanowskii";11,1821426216358;15,1556706422698
"Cuniculus_paca";11,7540991145291;16,2129649609206
"Myoprocta_pratti";7,23072004325924;10,3553131464802
"Myoprocta_acouchy";7,11543924291388;9,97468409255291
"Dasyprocta_punctata";5,13032819528635;4,62577265895215
"Dasyprocta_kalinowskii";4,46972146848365;3,6304270013485
"Dasyprocta_coibae";4,19811193804201;3,35646501810141
"Dasyprocta_leporina";4,17984534097584;3,47145740075962
"Dasyprocta_prymnolopha";4,22151174806723;3,31673299722429
"Dasyprocta_azarae";4,33873329749832;3,41070943826756
"Dasyprocta_fuliginosa";4,38903166826101;3,33822583718683
"Dasyprocta_ruatanica";4,40693515421995;3,21994965918465
"Dasyprocta_guamara";4,34312062951505;3,28002827063812
"Dasyprocta_mexicana";4,36271517453475;3,40975992384486
"Dasyprocta_cristata";4,77818806780165;4,57004836095786
"Kerodon_rupestris";7,94704332430278;7,69252782247018
"Kerodon_acrobata";7,88110135911143;8,19836675391432
"Hydrochoerus_isthmius";7,01804628475011;7,26810644319206
"Hydrochoerus_hydrochaeris";7,00829095493105;6,78038141601618
"Dolichotis_salinicola";9,42625460745825;10,201141270887
"Dolichotis_patagonum";9,18452329529873;10,1327995565791
"Galea_musteloides";7,04902020328996;6,48658519588153
"Galea_spixii";6,76210448147064;6,21038716040357
"Galea_monasteriensis";6,69766103428078;6,28213026620178
"Galea_flavidens";7,45755546755619;7,19069555156947
"Microcavia_australis";7,7227570837604;7,97956468384588
"Microcavia_shiptoni";7,01999738695832;5,83593317686975
"Microcavia_niata";7,6818379267978;6,77308593757934
"Cavia_tschudii";5,73073792310038;5,82785911909849
"Cavia_porcellus";4,9412163486586;4,12190215254767
"Cavia_patzelti";4,85316657586431;3,2767542769965
"Cavia_aperea";4,6973297949435;3,32213057607915
"Cavia_fulgida";4,8032409611714;3,75328979029891
"Cavia_magna";5,00492795317456;5,12049989339267
"Cavia_intermedia";6,21161407508504;7,805529168244
"Erethizon_dorsatum";9,66364195721322;16,3745133881058
"Coendou_quichua";4,76630552789442;4,13046714499953
"Coendou_rufescens";4,25738204115475;3,40661239395313
"Coendou_mexicanus";4,34896703323737;3,34633261534853
"Coendou_baturitensis";4,33055702668204;3,44197198003384
"Coendou_roosmalenorum";4,47597596070571;3,73661964412713
"Coendou_prehensilis";4,43985726828888;3,77761087916594
"Coendou_bicolor";4,24552754074658;3,40273025506737
"Coendou_spinosus";4,14807339922087;3,30040923519471
"Coendou_insidiosus";4,15099865939885;3,2383750700496
"Coendou_nycthemera";4,19126820111;3,32951877756925
"Coendou_speratus";4,11904880659681;3,3910452072706
"Coendou_melanurus";4,27146337502638;3,49801660753616
"Coendou_pruinosus";4,23444946416429;3,40672449866817
"Coendou_vestitus";4,1759243978844;3,25597376527562
"Coendou_ichillus";4,2521722607694;3,99312064914633
"Chaetomys_subspinosus";10,2873607737916;10,971795700006
"Dinomys_branickii";9,70117077704384;9,96091627237123
"Lagostomus_maximus";8,36056105739128;8,98914277447469
"Lagostomus_crassus";8,34465185640801;8,98914277447469
"Lagidium_wolffsohni";5,99738949255264;3,57835455743132
"Lagidium_viscacia";5,90871159994798;3,66437576519201
"Lagidium_peruanum";6,04252621411795;5,22665541587336
"Lagidium_ahuacaense";6,75105236112691;7,36573401418689
"Chinchilla_lanigera";6,60943660265882;6,73346337984003
"Chinchilla_chinchilla";6,56984240949133;6,62338632186131
"Geocapromys_thoracatus";5,22231544389691;5,4577022535001
"Geocapromys_ingrahami";4,47732913498244;4,16698618166036
"Geocapromys_brownii";4,43357235880394;4,51470869193295
"Geocapromys_columbianus";4,21115221634159;4,40183327053971
"Mysateles_prehensilis";3,76388623196296;3,5457473992787
"Mysateles_meridionalis";3,82648275697173;3,46114419029166
"Mysateles_garridoi";3,71203864132213;3,64783546844364
"Mysateles_gundlachi";3,77681470306044;3,75925625969568
"Mesocapromys_sanfelipensis";3,94268079751195;3,34556199114145
"Mesocapromys_melanurus";3,81414601419745;3,07648460372992
"Mesocapromys_angelcabrerai";3,94566702786968;3,27660529535686
"Mesocapromys_auritus";4,05148579963671;3,49844228212255
"Mesocapromys_nanus";3,87095609184733;2,88889785615056
"Hexolobodon_phenax";3,69482667719379;3,23604295064236
"Heteropsomys_insulans";3,57471421349249;2,96609675263325
"Boromys_torrei";3,84013881184095;3,65009908382238
"Boromys_offella";4,50333316458535;3,94674693227374
"Isolobodon_portoricensis";3,90557875799913;3,75661569816289
"Isolobodon_montanus";3,89225094174495;4,09531656835103
"Brotomys_voratus";4,07944303576395;3,89293188403194
"Capromys_pilorides";4,20003519162217;3,84686864338704
"Plagiodontia_ipnaeum";4,05050499926425;3,30587232236642
"Plagiodontia_aedium";3,93943373684446;3,15958783383761
"Carterodon_sulcidens";4,43948796056081;4,14795365218684
"Thrichomys_apereoides";4,91169205100803;4,61643332830769
"Trinomys_myosuros";4,24092557142753;3,95651625087717
"Hoplomys_gymnurus";4,092729602782;3,92269684959423
"Proechimys_echinothrix";4,35994880145766;3,69877967771781
"Proechimys_urichi";3,78686931994397;3,47548637155487
"Proechimys_goeldii";3,88139624916663;3,47600989104769
"Proechimys_hoplomyoides";3,95478665743491;3,62100645009931
"Proechimys_decumanus";3,77421966403393;3,66900987029244
"Proechimys_canicollis";3,97946933167838;3,69433975670535
"Proechimys_gardneri";4,65709234085046;4,30893803390731
"Proechimys_oconnelli";4,41862342404062;3,93641247403782
"Proechimys_quadruplicatus";4,65813242788675;3,93057275028059
"Proechimys_pattoni";4,52368639283472;4,15958336867815
"Proechimys_guairae";4,58707191544964;4,33371270787128
"Proechimys_steerei";4,90127084714725;4,53520099039321
"Proechimys_simonsi";5,23169146388874;5,11044079831658
"Proechimys_mincae";5,58990977195572;6,21946963395383
"Proechimys_chrysaeolus";4,77406275641839;4,40018633173664
"Proechimys_roberti";4,73112510584885;4,13497695259507
"Proechimys_longicaudatus";4,79716947021898;4,46668709538645
"Proechimys_magdalenae";5,13655539264069;4,76362095129521
"Proechimys_semispinosus";5,70036408433222;6,00238276997911
"Proechimys_poliopus";5,24355410923178;5,02998007642448
"Proechimys_brevicauda";5,6009286468377;5,94829349145188
"Proechimys_cuvieri";5,32945120073788;5,70459056209899
"Proechimys_kulinae";4,74192295044672;4,60376719069199
"Proechimys_trinitatus";4,68875426974059;4,38358886199337
"Proechimys_guyannensis";4,62094615268938;4,14095421449584
"Callistomys_pictus";4,25672110281036;3,64651045679037
"Isothrix_sinnamariensis";4,45809522126734;3,87698692667097
"Isothrix_pagurus";4,45140625514291;4,26501549440899
"Isothrix_orinoci";4,49451697220469;3,93254418335791
"Isothrix_negrensis";4,1724911837491;3,70816415364429
"Isothrix_bistriata";4,41406389450925;4,06621823948134
"Isothrix_barbarabrownae";4,13168703198126;3,64987065260072
"Myocastor_coypus";4,5096008407304;4,1874499766596
"Mesomys_occultus";4,53165193829434;4,23462957209593
"Mesomys_stimulax";4,6427787421389;4,26706035120136
"Mesomys_leniceps";4,3148035410592;3,82166023417924
"Mesomys_hispidus";4,44900198003972;3,93817670792248
"Lonchothrix_emiliae";4,33380400233545;4,06474266002254
"Makalata_macrura";3,95642189909707;3,43444948473682
"Makalata_obscura";4,05748434119504;3,70016268631696
"Makalata_didelphoides";4,27502350932891;3,71412629583456
"Phyllomys_lamarum";4,39238241415062;3,64434031826974
"Phyllomys_unicolor";4,51625500001915;4,05139598507644
"Phyllomys_brasiliensis";4,11828674838096;3,79750899903248
"Phyllomys_blainvillii";4,37951759022912;3,98928991986637
"Phyllomys_nigrispinus";4,30779215551737;3,93457779686954
"Phyllomys_thomasi";4,62142845547789;4,31173684932711
"Phyllomys_sulinus";4,59547775587127;4,12963282735427
"Phyllomys_dasythrix";4,77701555004535;4,49817988715713
"Phyllomys_lundi";4,42784647668592;4,02946636516899
"Phyllomys_kerri";4,55135671065739;4,23337073336291
"Phyllomys_medius";5,27969393650087;5,0404492795586
"Phyllomys_pattoni";5,55765734985135;5,13573443537931
"Phyllomys_mantiqueirensis";5,44636576142839;5,86639653484152
"Echimys_vieirai";3,38298941405793;3,78880808801137
"Echimys_chrysurus";3,44421290367157;3,75511833956686
"Echimys_saturnus";4,23340064134453;5,02632505893349
"Toromys_rhipidurus";4,30832328707194;4,07769520800346
"Toromys_grandis";3,92148599942411;3,386482759847
"Pattonomys_semivillosus";3,73404601854145;3,386482759847
"Pattonomys_occasius";3,87551632138614;3,47408750250788
"Dactylomys_peruanus";3,76578840988393;3,45553346155454
"Dactylomys_dactylinus";3,89933584726644;3,53081628275448
"Dactylomys_boliviensis";3,77130144447399;3,48857579150448
"Olallamys_edax";3,5102677895884;3,05412510575305
"Olallamys_albicauda";3,17354013136855;2,75943518946891
"Kannabateomys_amblyonyx";3,0421653828944;2,15057937872219
"Diplomys_labilis";2,94175238305417;2,21226590219097
"Diplomys_caniceps";2,92892584457502;2,09641080744642
"Santamartamys_rufodorsalis";2,88590424457716;2,27007859435725
"Clyomys_laticeps";2,57012105685203;1,70407193124027
"Clyomys_bishopi";2,54865695852934;1,76025621203769
"Euryzygomatomys_spinosus";2,7026304429003;2,02208884167178
"Trinomys_eliasi";2,54969483101509;1,80736017835395
"Trinomys_paratus";3,02208761829181;2,43794646616229
"Trinomys_yonenagae";3,08985874969238;2,71660202680465
"Thrichomys_fosteri";3,05043311552882;2,68496934172142
"Thrichomys_laurentius";3,63346858883605;3,36669451622765
"Thrichomys_pachyurus";3,25659310847713;2,64858201943533
"Thrichomys_inermis";3,21895301896096;2,75712070349912
"Trinomys_setosus";3,25862875843452;2,61349152323595
"Trinomys_albispinus";3,26484837765217;2,67350962103315
"Trinomys_dimidiatus";3,48757689896129;2,94144415973109
"Trinomys_iheringi";3,5845516328297;3,31595011080136
"Trinomys_mirapitanga";4,00821651288045;3,87859493655862
"Trinomys_gratiosus";4,26240962129426;4,17132076619963
"Trinomys_moojeni";4,86405630839654;5,29070079023996
"Ctenomys_budini";3,23385940915969;3,64768111726162
"Ctenomys_brasiliensis";2,97342884697606;3,19569471537288
"Ctenomys_boliviensis";2,71720660143231;2,75547037202217
"Ctenomys_goodfellowi";2,94501771004553;2,80825642526206
"Ctenomys_sylvanus";3,09474638034816;3,17005428012491
"Ctenomys_steinbachi";2,52009040198078;2,39123912695332
"Ctenomys_andersoni";2,1851163472949;1,53972669974314
"Ctenomys_erikacuellarae";2,11915641477469;1,52339804586053
"Ctenomys_opimus";2,92025813520484;2,73837623652726
"Ctenomys_johannis";2,58665322987265;2,2437988841323
"Ctenomys_fulvus";2,57179412966476;2,34243440011303
"Ctenomys_yatesi";2,20053670518915;1,60867966019084
"Ctenomys_saltarius";2,25165789774749;1,61415241517491
"Ctenomys_scagliai";2,44987812705279;2,06057595286111
"Ctenomys_fochi";2,61233223220381;2,1475342316108
"Ctenomys_tucumanus";2,62291223717779;2,30029904626992
"Ctenomys_occultus";2,45544464389798;2,10739495225786
"Ctenomys_argentinus";2,42439729111402;2,13531798689937
"Ctenomys_latro";2,55641146922859;2,57842027888464
"Ctenomys_pilarensis";3,24508277728906;2,49812841918883
"Ctenomys_sociabilis";2,45082751475243;2,22157409182487
"Ctenomys_viperinus";2,39791352589432;2,06197699129406
"Ctenomys_peruanus";2,48078333000576;2,10309482335839
"Ctenomys_haigi";2,40510272894688;1,94160878766767
"Ctenomys_maulinus";1,94341248758217;1,62761595301492
"Ctenomys_coyhaiquensis";1,93781921600682;1,59572932354029
"Ctenomys_sericeus";2,01153244005108;1,70037541745552
"Ctenomys_fodax";1,91256446283708;1,27541683936198
"Ctenomys_magellanicus";1,96173066851766;1,30540004685527
"Ctenomys_colburni";2,49795532275679;2,16365851132162
"Ctenomys_pundti";2,58596492289056;2,71236216944591
"Ctenomys_bergi";2,64131633200322;2,71236216944591
"Ctenomys_talarum";2,07262018312984;1,85285156900232
"Ctenomys_leucodon";2,11393086972577;1,76031264121168
"Ctenomys_australis";1,8632365506496;1,19962818131482
"Ctenomys_mendocinus";1,9222312110325;1,28819905308252
"Ctenomys_porteousi";2,31740613390563;1,94108005426829
"Ctenomys_yolandae";2,4172357704007;2,14190207055915
"Ctenomys_bonettoi";2,31870308842652;2,13536233584489
"Ctenomys_flamarioni";2,30438206253542;1,75066400884116
"Ctenomys_azarae";2,31417864274806;1,76155847072705
"Ctenomys_rionegrensis";2,44182601556568;2,13149284850822
"Ctenomys_osvaldoreigi";2,37307259216743;2,04454156428128
"Ctenomys_ibicuiensis";2,71170702835612;2,52497865662131
"Ctenomys_knighti";2,60796143040476;2,26261168188233
"Ctenomys_torquatus";2,68326909885562;2,06558538239311
"Ctenomys_minutus";2,75490554745065;2,13775551802167
"Ctenomys_lami";2,75461066187418;1,96243482247509
"Ctenomys_validus";2,95592274924126;2,3312129169161
"Ctenomys_roigi";2,85235076230718;2,47601197351765
"Ctenomys_perrensi";2,90514605741959;2,04181524095606
"Ctenomys_dorbignyi";2,94116445456202;2,27765928481821
"Ctenomys_tulduco";2,92305141782046;2,25765767925702
"Ctenomys_pearsoni";2,91721547542763;2,2708136479059
"Ctenomys_famosus";2,73577721862972;2,2708136479059
"Ctenomys_juris";2,6308584366966;2,32167574140823
"Ctenomys_frater";2,87371437529294;2,66430991355937
"Ctenomys_lewisi";2,96773405706889;2,84753217670625
"Ctenomys_emilianus";3,10783161104981;3,27763963414581
"Ctenomys_dorsalis";2,97371711694975;3,09689451513591
"Ctenomys_coludo";2,9761834349889;2,89522791490146
"Ctenomys_pontifex";2,92369285237891;2,87511212303056
"Ctenomys_conoveri";3,07349533930752;2,919253836471
"Ctenomys_lessai";3,38182516695051;3,25397425441544
"Ctenomys_tuconax";3,87344397658912;4,66503497880187
"Tympanoctomys_barrerae";3,89212216570337;3,62605537411434
"Tympanoctomys_loschalchalerosorum";3,62421089516171;2,45961496829385
"Tympanoctomys_kirchnerorum";3,58595272547886;2,672916895353
"Pipanacoctomys_aureus";5,05878475690027;5,95194169086822
