"";"Rb";"AV";"FV";"NN"
"Saltator fuliginosus";0,00736259656862081;0,039913788547162;0,0399097943723849;0
"Saltator atriceps";0,00756942266141051;0,0440164037845516;0,0440119990608666;0
"Saltator maximus";0,00735948596430615;0,0396751388358659;0,0396711685427772;1,08394746830623e-05
"Saltator atripennis";0,00737426906797295;0,0403425092899666;0,0403384722130838;0
"Saltator coerulescens";0,00737394309838204;0,0403324745702931;0,0403284384975851;0
"Saltator similis";0,0073633801549661;0,0393902031273111;0,0393862613477527;0
"Saltator orenocensis";0,00742111428899118;0,0391810641455625;0,0391771432945522;0
"Saltator nigriceps";0,00736259656862081;0,039913788547162;0,0399097943723849;0
"Saltator aurantiirostris";0,00736692793423952;0,0393162620213145;0,0393123276410462;5,90204108600473e-06
"Saltator maxillosus";0,00736315989022671;0,0399406869580535;0,0399366900915511;1,0382171869168e-05
"Saltator cinctus";0,00736012535162;0,0397528879359273;0,0397489098624823;4,27436253261637e-05
"Saltator atricollis";0,00737050385687008;0,0402230784403756;0,0402190533149437;0
"Saltator rufiventris";0,0073821884872888;0,0405671202319248;0,040563060678214;4,79703523999925e-06
"Saltator albicollis";0,00736874558839935;0,0392904612673129;0,0392865294689273;5,95522804935911e-06
"Saltator striatipectus";0,00737895032354843;0,0392061498638485;0,0392022265025092;0
"Cyanoloxia glaucocaerulea";0,00783445467789429;0,0417093817357522;0,0417052078758767;0
"Cyanocompsa cyanoides";0,00743497373869197;0,0392134221914033;0,0392094981023218;0
"Cyanocompsa parellina";0,00798846969533223;0,0428995534234244;0,0428952604630098;1,13861903953578e-05
"Cyanocompsa brissonii";0,00751657019670783;0,0395619960117404;0,0395580370408596;0
"Passerina caerulea";0,00751887375571012;0,0395742335194851;0,0395702733239963;7,83422709688814e-06
"Passerina amoena";0,00799885239185752;0,0429814380681755;0,0429771369135605;0
"Passerina cyanea";0,00805737503073188;0,0434463324458587;0,0434419847692405;1,18667184799102e-05
"Passerina versicolor";0,00821027885661353;0,044681044064807;0,0446765728305365;0
"Passerina ciris";0,00799537740033492;0,0429540206209008;0,0429497222099511;0
"Passerina rositae";0,00774838867639861;0,0410724064210696;0,0410682963033451;0
"Passerina leclancherii";0,00811221742715906;0,0438861668750333;0,0438817751841622;0
"Porphyrospiza caerulescens";0,00860498673254906;0,0479504677841191;0,0479456693784567;1,57998778545984e-05
"Clypicterus oseryi";0,00810372304716484;0,0517579302074068;0,0517527507887931;6,40393373558812e-05
"Psarocolius decumanus";0,00880609138678527;0,0609480518518018;0,0609419527772644;1,83494719330629e-05
"Psarocolius viridis";0,00959480758336415;0,0706593515700174;0,0706522806852411;8,18184006232126e-06
"Psarocolius atrovirens";0,00824996826433507;0,0537370396388506;0,053731662170659;0
"Psarocolius angustifrons";0,00944774106732633;0,0688834884638169;0,0688765952897486;1,69818028979557e-05
"Psarocolius wagleri";0,00828583868012156;0,0542162458695785;0,0542108204471959;0,000122968874607707
"Ocyalus latirostris";0,00768529226791013;0,0457999458150414;0,0457953626122179;3,05517700740082e-05
"Psarocolius montezuma";0,00980956110864376;0,0732279917662554;0,0732206638375287;2,02087738846585e-05
"Psarocolius cassini";0,0104770636617051;0,0810453271472243;0,0810372169373627;6,73663968956129e-05
"Psarocolius bifasciatus";0,0100469624748977;0,0760355179261346;0,0760279090481274;8,84303833791067e-06
"Psarocolius guatimozinus";0,0106626956952235;0,0831835586105278;0,0831752344277387;1,29993723244071e-06
"Cacicus cela";0,00758460502053418;0,0442558891653567;0,0442514604763579;2,93487865941772e-05
"Cacicus haemorrhous";0,00756869757395786;0,0440049006526037;0,0440004970800377;3,72056951755684e-06
"Cacicus uropygialis";0,00740023700377035;0,0410078393541191;0,0410037356976241;1,3755244269005e-05
"Cacicus koepckeae";0,00741430091221141;0,0413102047158812;0,0413060708016697;0
"Cacicus chrysopterus";0,00739778022935396;0,0391592824944234;0,039155363823104;1,95265686437907e-05
"Cacicus chrysonotus";0,00741430091221141;0,0413102047158812;0,0413060708016697;0
"Cacicus sclateri";0,00736050264923833;0,039785560409284;0,039781579066303;0
"Cacicus solitarius";0,00753373774568651;0,043442107783073;0,043437760529217;3,84210100425053e-06
"Cacicus melanicterus";0,00754752337379081;0,0436660145008538;0,0436616448406416;7,58530717127892e-06
"Amblycercus holosericeus";0,00745908273999852;0,0421644536185944;0,0421602342196532;8,35059571318436e-06
"Icterus cayanensis";0,0074038554888299;0,039158904696436;0,0391549860629229;6,5979198916391e-06
"Icterus graduacauda";0,00736602942501627;0,039331495009821;0,0393275591051868;0
"Icterus chrysater";0,00736934469228613;0,040184001584581;0,0401799803695721;0
"Icterus nigrogularis";0,00737314680081017;0,039244790314781;0,0392408630866899;0
"Icterus leucopteryx";0,00739207395596641;0,0391643772016518;0,0391604580205049;0
"Icterus auratus";0,00744000810178059;0,0392278831031453;0,0392239575669597;0
"Icterus mesomelas";0,0073744839629045;0,0392341338274002;0,0392302076657043;0
"Icterus auricapillus";0,00743872142671755;0,0392240072123781;0,039220082064053;0
"Icterus graceannae";0,00737389318308926;0,0392386486755843;0,0392347220620873;0
"Icterus pectoralis";0,00735933827047497;0,0395911571297192;0,0395871952406839;0
"Icterus gularis";0,00737481119667168;0,0403587622290725;0,0403547235257573;9,82513137395835e-06
"Icterus pustulatus";0,00739296993264244;0,0391633050759612;0,0391593860021019;1,28722312571633e-05
"Icterus icterus";0,00739880247746286;0,0409749573939878;0,0409708570279922;9,19975734117034e-06
"Icterus jamacaii";0,00746945842658467;0,0423498288511762;0,0423455909017265;8,24247031133013e-06
"Icterus galbula";0,00743099547111476;0,0392030677930745;0,0391991447401582;2,0837711597721e-05
"Icterus bullockii";0,00738537331004563;0,0391804004287408;0,0391764796441487;0
"Icterus abeillei";0,00742898379317363;0,039198042996209;0,0391941204461244;0
"Icterus cucullatus";0,0075954709581492;0,0400258771922667;0,0400218718007734;0
"Icterus spurius";0,0077735267132424;0,0412558407695028;0,0412517122954941;0
"Icterus wagleri";0,00736720278771589;0,0393119626095488;0,0393080286595229;0
"Icterus dominicensis";0,00740124495476174;0,0391583445566908;0,039154425979231;0
"Icterus oberi";0,00740090542333727;0,0391583471809695;0,039154428603247;1,31109016668421e-05
"Icterus bonana";0,00748759627791339;0,0394171169780508;0,039413172505222;0
"Icterus laudabilis";0,00739207395596641;0,0391643772016518;0,0391604580205049;0
"Icterus maculialatus";0,00738859613660586;0,0391712555497908;0,0391673356803272;0
"Icterus parisorum";0,00739526395261985;0,0391610869492087;0,0391571680973175;1,29426870418073e-05
"Nesopsar nigerrimus";0,00737895032354843;0,0392061498638485;0,0392022265025092;0
"Gymnomystax mexicanus";0,0077038249839694;0,0460774710323618;0,0460728600575762;0
"Xanthocephalus xanthocephalus";0,00740820144201308;0,041183275095581;0,0411791538832228;0
"Xanthopsar flavus";0,00736400545756978;0,0393733251523436;0,0393693850617649;0
"Agelasticus xanthophthalmus";0,00736042773180297;0,0394975807587029;0,0394936282338597;1,12396692961911e-05
"Agelasticus thilius";0,00744810964821216;0,0392546585051322;0,0392507302895308;0
"Agelasticus cyanopus";0,00738987945290411;0,0391682899857652;0,0391643704130657;6,38702098449545e-06
"Agelaius phoeniceus";0,00736312157308398;0,0399388883652287;0,0399348916787116;1,0382171869168e-05
"Agelaius assimilis";0,0073595141755584;0,0396798128574349;0,0396758420966166;3,25002251338122e-05
"Agelaius tricolor";0,00738522911098777;0,040647067819214;0,0406430002651442;9,51271849838897e-06
"Chrysomus icterocephalus";0,00745996089637953;0,039298101330021;0,0392941687670939;7,26372857601243e-06
"Agelaius humeralis";0,00739674771475922;0,0391599287192646;0,0391560099832775;6,49450155066483e-06
"Agelaius xanthomus";0,00738233732458606;0,0391911131796096;0,039187191322992;0
"Chrysomus ruficapillus";0,00744131785157424;0,0392319774505524;0,0392280515046452;0
"Sturnella militaris";0,00735968010624478;0,0397055668068792;0,0397015934688619;0
"Sturnella superciliaris";0,00736018107488394;0,0395116413781363;0,0395076874462461;1,12032574272544e-05
"Sturnella bellicosa";0,00738556474284725;0,0406556882819505;0,0406516198652306;0
