"";"ED";"ES"
"Muscicapa lendu";9,74678347938777e-05;1,4793437038893e-302
"Muscicapa adusta";0,000446512412269737;1,5809727379238e-34
"Muscicapa epulata";0,000356866565064468;3,60416734083059e-14
"Muscicapa sethsmithi";9,74678347938777e-05;2,95868744821466e-302
"Muscicapa comitata";9,74678347938777e-05;5,91737496549095e-302
"Muscicapa tessmanni";9,74678347938777e-05;1,18347499443996e-301
"Muscicapa cassini";9,74678347938777e-05;2,36694999469732e-301
"Muscicapa caerulescens";0,000356866565064468;7,20833468166118e-14
"Myioparus griseigularis";0,000446512412269737;3,1619454758476e-34
"Myioparus plumbeus";9,74678347938777e-05;4,73389999370877e-301
"Humblotia flavirostris";9,74678347938777e-05;9,46779999059341e-301
"Ficedula hypoleuca";9,74678347938777e-05;1,89355999831581e-300
"Ficedula albicollis";0,000356866565064468;1,44166693633224e-13
"Ficedula semitorquata";9,74678347938777e-05;3,7871199968145e-300
"Ficedula zanthopygia";0,000865413571089111;4,16617296068875e-13
"Ficedula narcissina";0,000446512412269737;6,3238909516952e-34
"Ficedula mugimaki";0,000710626197453372;3,79412102919113e-19
"Ficedula hodgsonii";0,000718903622843925;2,05620110404805e-33
"Ficedula strophiata";9,74678347938777e-05;7,57423999384736e-300
"Ficedula parva";9,74678347938777e-05;1,51484799882003e-299
"Ficedula subrubra";9,74678347938777e-05;3,02969599764006e-299
"Ficedula monileger";9,74678347938777e-05;6,05939199528013e-299
"Ficedula solitaris";9,74678347938777e-05;1,21187839905603e-298
"Ficedula hyperythra";0,000356866565064468;2,88333387266447e-13
"Ficedula dumetoria";9,74678347938777e-05;2,42375679811205e-298
"Ficedula rufigula";9,74678347938777e-05;4,8475135962241e-298
"Ficedula buruensis";9,74678347938777e-05;9,6950271924482e-298
"Ficedula basilanica";9,74678347938777e-05;1,93900543848964e-297
"Ficedula henrici";9,74678347938777e-05;3,87801087697928e-297
"Ficedula harterti";9,74678347938777e-05;7,75602175395856e-297
"Ficedula platenae";9,74678347938777e-05;1,55120435079171e-296
"Ficedula crypta";9,74678347938777e-05;3,10240870158342e-296
"Ficedula disposita";9,74678347938777e-05;6,20481740316685e-296
"Ficedula bonthaina";9,74678347938777e-05;1,24096348063337e-295
"Ficedula westermanni";9,74678347938777e-05;2,48192696126674e-295
"Ficedula superciliaris";9,74678347938777e-05;4,96385392253348e-295
"Ficedula tricolor";9,74678347938777e-05;9,92770784506696e-295
"Ficedula sapphira";9,74678347938777e-05;1,98554156901339e-294
"Ficedula nigrorufa";9,74678347938777e-05;3,97108313802678e-294
"Ficedula timorensis";9,74678347938777e-05;7,94216627605357e-294
"Cyanoptila cyanomelana";0,000356866565064468;5,76666774532895e-13
"Eumyias thalassinus";0,000865413571089111;8,3323459213775e-13
"Eumyias sordidus";0,000865413571089111;1,6664691842755e-12
"Eumyias panayensis";9,74678347938777e-05;1,58843325521071e-293
"Eumyias albicaudatus";0,000865413571089111;3,332938368551e-12
"Eumyias indigo";0,0178475052908732;0,0280571961006158
"Niltava grandis";0,0221377830966237;0,0168554713539814
"Niltava macgrigoriae";0,000446512412269737;1,26477819033904e-33
"Niltava davidi";0,000718903622843925;4,1124022080961e-33
"Niltava sundara";0,000446512412269737;2,52955638067808e-33
"Niltava sumatrana";0,000718903622843925;8,22480441619219e-33
"Niltava vivida";9,74678347938777e-05;3,17686651042143e-293
"Cyornis sanfordi";9,74678347938777e-05;6,35373302084285e-293
"Cyornis hoevelli";9,74678347938777e-05;1,27074660416857e-292
"Cyornis hyacinthinus";9,74678347938777e-05;2,54149320833714e-292
"Cyornis concretus";9,74678347938777e-05;5,08298641667428e-292
"Cyornis ruckii";9,74678347938777e-05;1,01659728333486e-291
"Cyornis herioti";9,74678347938777e-05;2,03319456666971e-291
"Cyornis hainanus";9,74678347938777e-05;4,06638913333943e-291
"Cyornis pallipes";0,00143064326221283;3,70929585555263e-12
"Cyornis poliogenys";9,74678347938777e-05;8,13277826667885e-291
"Cyornis unicolor";9,74678347938777e-05;1,62655565333577e-290
"Cyornis rubeculoides";9,74678347938777e-05;3,25311130667154e-290
"Cyornis banyumas";9,74678347938777e-05;6,50622261334308e-290
"Cyornis lemprieri";9,74678347938777e-05;1,30124452266862e-289
"Cyornis superbus";9,74678347938777e-05;2,60248904533723e-289
"Cyornis caerulatus";9,74678347938777e-05;5,20497809067446e-289
"Cyornis turcosus";9,74678347938777e-05;1,04099561813489e-288
"Cyornis tickelliae";9,74678347938777e-05;2,08199123626979e-288
"Cyornis rufigastra";9,74678347938777e-05;4,16398247253957e-288
"Cyornis omissus";9,74678347938777e-05;8,32796494507914e-288
"Muscicapella hodgsoni";9,74678347938777e-05;1,66559298901583e-287
"Culicicapa ceylonensis";9,74678347938777e-05;3,33118597803166e-287
"Culicicapa helianthea";9,74678347938777e-05;6,66237195606331e-287
"Horizorhinus dohrni";0,00213417600654061;1,55476181192245e-14
"Pogonocichla stellata";0,00342708184456534;0,00162282567571761
"Swynnertonia swynnertoni";0,00342708184456534;0,00324565135143522
"Stiphrornis erythrothorax";9,74678347938777e-05;1,33247439121266e-286
"Sheppardia bocagei";9,74678347938777e-05;2,66494878242533e-286
"Sheppardia cyornithopsis";9,74678347938777e-05;5,32989756485065e-286
"Sheppardia aequatorialis";9,74678347938777e-05;1,06597951297013e-285
"Sheppardia sharpei";9,74678347938777e-05;2,13195902594026e-285
"Sheppardia gunningi";9,74678347938777e-05;4,26391805188052e-285
"Sheppardia gabela";9,74678347938777e-05;8,52783610376104e-285
"Sheppardia montana";9,74678347938777e-05;1,70556722075221e-284
"Sheppardia lowei";9,74678347938777e-05;3,41113444150442e-284
"Erithacus rubecula";0,0472978024824875;0,0388388648289691
"Erithacus akahige";0,0472978024824875;0,0388388648289691
"Erithacus komadori";0,0472978024824875;0,0776777296579382
"Luscinia sibilans";9,74678347938777e-05;6,82226888300883e-284
"Luscinia luscinia";0,00527150074667125;9,99683219618468e-05
"Luscinia megarhynchos";0,00127845422888081;3,15792711897242e-09
"Luscinia calliope";0,00272224148298624;3,34467841394136e-09
"Luscinia pectoralis";9,74678347938777e-05;1,36445377660177e-283
"Luscinia svecica";0,0254674707326322;0,0379113679178636
"Luscinia ruficeps";0,00590435661813398;0,00115804226637601
"Luscinia obscura";0,000710626197453372;7,58824205838225e-19
"Luscinia pectardens";9,74678347938777e-05;2,72890755320353e-283
"Luscinia brunnea";9,74678347938777e-05;5,45781510640707e-283
"Luscinia cyane";0,00527150074667125;0,000199936643923694
"Tarsiger cyanurus";0,000710626197453372;1,51764841167645e-18
"Tarsiger chrysaeus";9,74678347938777e-05;1,09156302128141e-282
"Tarsiger indicus";9,74678347938777e-05;2,18312604256283e-282
"Tarsiger hyperythrus";9,74678347938777e-05;4,36625208512565e-282
"Tarsiger johnstoniae";0,000356866565064468;1,15333354906579e-12
"Irania gutturalis";0,000356866565064468;2,30666709813158e-12
"Cossyphicula roberti";0,000865413571089111;6,665876737102e-12
"Cossypha isabellae";0,000626663122975196;3,3870584953364e-25
"Cossypha archeri";9,74678347938777e-05;8,73250417025131e-282
"Cossypha anomala";9,74678347938777e-05;1,74650083405026e-281
"Cossypha caffra";9,74678347938777e-05;3,49300166810052e-281
"Cossypha humeralis";0,000446512412269737;5,05911276135616e-33
"Cossypha cyanocampter";9,74678347938777e-05;6,98600333620105e-281
"Cossypha polioptera";9,74678347938777e-05;1,39720066724021e-280
"Cossypha semirufa";9,74678347938777e-05;2,79440133448042e-280
"Cossypha heuglini";0,0304585148425925;0,0143730614328256
"Cossypha natalensis";0,000446512412269737;1,01182255227123e-32
"Cossypha dichroa";0,000865413571089111;1,3331753474204e-11
"Cossypha heinrichi";9,74678347938777e-05;5,58880266896084e-280
"Cossypha niveicapilla";0,000446512412269737;2,02364510454246e-32
"Cossypha albicapilla";9,74678347938777e-05;1,11776053379217e-279
"Xenocopsychus ansorgei";9,74678347938777e-05;2,23552106758433e-279
"Cichladusa arquata";0,00117835609212587;3,16958139788595e-06
"Cichladusa ruficauda";0,00143064326221283;7,41859171110527e-12
"Cichladusa guttata";0,000865413571089111;2,6663506948408e-11
"Erythropygia leucosticta";9,74678347938777e-05;4,47104213516867e-279
"Erythropygia quadrivirgata";9,74678347938777e-05;8,94208427033734e-279
"Erythropygia barbata";9,74678347938777e-05;1,78841685406747e-278
"Erythropygia signata";0,000710626197453372;3,0352968233529e-18
"Erythropygia hartlaubi";9,74678347938777e-05;3,57683370813494e-278
"Erythropygia leucophrys";0,000356866565064468;4,61333419626316e-12
"Erythropygia galactotes";0,00213417600654061;3,10952362384491e-14
"Erythropygia paena";0,0197276526683327;0,0170036602020206
"Erythropygia coryphaeus";0,00527150074667125;0,000399873287847387
"Cercotrichas podobe";0,000710626197453372;6,0705936467058e-18
"Namibornis herero";0,0628608871736202;0,0679315358990048
"Copsychus sechellarum";0,0926351465735931;0,0947259579849277
"Copsychus albospecularis";0,0304585148425925;0,0287461228656511
"Copsychus saularis";0,0668284445049733;0,0699576154689773
"Copsychus malabaricus";0,000865413571089111;5,3327013896816e-11
"Copsychus stricklandii";0,000865413571089111;1,06654027793632e-10
"Copsychus luzoniensis";0,000446512412269737;4,04729020908493e-32
"Copsychus niger";0,000446512412269737;8,09458041816986e-32
"Copsychus cebuensis";9,74678347938777e-05;7,15366741626987e-278
"Trichixos pyrropygus";9,74678347938777e-05;1,43073348325397e-277
"Saxicoloides fulicatus";0,00117835609212587;6,33916279577191e-06
"Phoenicurus alaschanicus";9,74678347938777e-05;2,86146696650795e-277
"Phoenicurus erythronotus";0,00213417600654061;6,21904724768981e-14
"Phoenicurus caeruleocephala";0,000710626197453372;1,21411872934116e-17
"Phoenicurus ochruros";0,00567453720440085;0,000123126979262664
"Phoenicurus phoenicurus";0,000446512412269737;1,61891608363397e-31
"Phoenicurus hodgsoni";0,000718903622843925;1,64496088323844e-32
"Phoenicurus schisticeps";0,00213417600654061;1,24380944953796e-13
"Phoenicurus auroreus";0,0116464031520052;0,00747062427801654
"Phoenicurus moussieri";0,00590435661813398;0,00231608453275202
"Phoenicurus erythrogastrus";0,000865413571089111;2,13308055587264e-10
"Phoenicurus frontalis";9,74678347938777e-05;5,7229339330159e-277
"Chaimarrornis leucocephalus";0,000710626197453372;2,42823745868232e-17
"Rhyacornis fuliginosa";0,000710626197453372;4,85647491736464e-17
"Rhyacornis bicolor";9,74678347938777e-05;1,14458678660318e-276
"Hodgsonius phaenicuroides";0,00143064326221283;1,48371834222105e-11
"Cinclidium leucurum";0,00143064326221283;2,96743668444211e-11
"Cinclidium diana";9,74678347938777e-05;2,28917357320636e-276
"Cinclidium frontale";9,74678347938777e-05;4,57834714641272e-276
"Grandala coelicolor";0,000718903622843925;3,28992176647688e-32
"Enicurus scouleri";0,00142432414166072;1,24372409376816e-06
"Enicurus velatus";9,74678347938777e-05;9,15669429282544e-276
"Enicurus ruficapillus";0,000552455681245426;6,47668706101041e-06
"Enicurus immaculatus";9,74678347938777e-05;1,83133885856509e-275
"Enicurus schistaceus";9,74678347938777e-05;3,66267771713017e-275
"Enicurus leschenaulti";9,74678347938777e-05;7,32535543426035e-275
"Enicurus maculatus";9,74678347938777e-05;1,46507108685207e-274
"Cochoa purpurea";0,000718903622843925;6,57984353295375e-32
"Cochoa viridis";0,000718903622843925;1,31596870659075e-31
"Cochoa beccarii";0,000982630355781905;5,77530932397638e-15
"Cochoa azurea";0,000718903622843925;2,6319374131815e-31
"Saxicola rubetra";0,00127845422888081;6,31585423794483e-09
"Saxicola macrorhynchus";0,00142432414166072;2,48744818753632e-06
"Saxicola insignis";9,74678347938777e-05;2,93014217370414e-274
"Saxicola dacotiae";9,74678347938777e-05;5,86028434740828e-274
"Saxicola torquatus";0,0292629317949158;0,0286213318859261
"Saxicola tectes";0,00276690384819128;0,00346359825957636
"Saxicola leucurus";9,74678347938777e-05;1,17205686948166e-273
"Saxicola caprata";0,000356866565064468;9,22666839252631e-12
"Saxicola jerdoni";9,74678347938777e-05;2,34411373896331e-273
"Saxicola ferreus";0,000780799882123519;3,9257521371418e-11
"Saxicola gutturalis";9,74678347938777e-05;4,68822747792662e-273
"Oenanthe bifasciata";0,0180825749170701;0,0144145805248758
"Oenanthe leucopyga";0,0107599480890685;0,00494957168575048
"Oenanthe monacha";9,74678347938777e-05;9,37645495585325e-273
"Oenanthe albonigra";0,0132266746912611;0,0145818317983634
"Oenanthe leucura";0,0188962929326025;0,0286594269860496
"Oenanthe monticola";0,00272224148298624;6,68935682788273e-09
"Oenanthe phillipsi";9,74678347938777e-05;1,87529099117065e-272
"Oenanthe oenanthe";0,00127845422888081;1,26317084758897e-08
"Oenanthe lugens";0,00142432414166072;4,97489637507264e-06
"Oenanthe lugentoides";0,00142432414166072;9,94979275014528e-06
"Oenanthe finschii";0,00882378424415124;0,0136841686610036
"Oenanthe picata";0,000356866565064468;1,84533367850526e-11
"Oenanthe moesta";0,00142432414166072;1,98995855002906e-05
"Oenanthe hispanica";0,00213417600654061;2,48761889907592e-13
"Oenanthe pleschanka";0,000446512412269737;3,23783216726794e-31
"Oenanthe cypriaca";9,74678347938777e-05;3,7505819823413e-272
"Oenanthe xanthoprymna";0,0073287790545443;0,00341744041065274
"Oenanthe deserti";0,000780799882123519;7,85150427428359e-11
"Oenanthe pileata";9,74678347938777e-05;7,5011639646826e-272
"Oenanthe isabellina";0,0523788130729053;0,0649326541224656
"Oenanthe bottae";0,000780799882123519;1,57030085485672e-10
"Cercomela sinuata";0,00143064326221283;5,93487336888422e-11
"Cercomela schlegelii";0,00159505335918511;7,22559605388907e-15
"Cercomela tractrac";9,74678347938777e-05;1,50023279293652e-271
"Cercomela familiaris";0,000710626197453372;9,71294983472928e-17
"Cercomela scotocerca";0,00159505335918511;1,44511921077781e-14
"Cercomela fusca";9,74678347938777e-05;3,00046558587304e-271
"Cercomela dubia";0,000710626197453372;1,94258996694586e-16
"Cercomela melanura";0,000446512412269737;6,47566433453589e-31
"Cercomela sordida";9,74678347938777e-05;6,00093117174608e-271
"Myrmecocichla tholloni";9,74678347938777e-05;1,20018623434922e-270
"Myrmecocichla aethiops";0,0540382505579267;0,0607029598110234
"Myrmecocichla formicivora";0,000626663122975196;6,77411699067279e-25
"Myrmecocichla nigra";9,74678347938777e-05;2,40037246869843e-270
"Myrmecocichla melaena";9,74678347938777e-05;4,80074493739686e-270
"Myrmecocichla albifrons";9,74678347938777e-05;9,60148987479372e-270
"Myrmecocichla arnoti";9,74678347938777e-05;1,92029797495874e-269
"Myrmecocichla cinnamomeiventris";0,0117885176771457;0,000396674072565552
"Myrmecocichla semirufa";9,74678347938777e-05;3,84059594991749e-269
"Pinarornis plumosus";0,000552455681245426;1,29533741220208e-05
"Aplonis zelandica";0,000982630355781905;1,15506186479528e-14
"Aplonis santovestris";0,0332454758046003;0,0207366438328253
"Aplonis pelzelni";0,013011993683084;0,000576019574833603
"Aplonis atrifusca";0,00782584783095582;0,000812039753465842
"Aplonis cinerascens";0,0280458037335292;0,0438577912858727
"Aplonis tabuensis";0,000982630355781905;2,31012372959055e-14
"Aplonis striata";0,000982630355781905;4,62024745918111e-14
"Aplonis opaca";0,0838120033960266;0,119230014798065
"Aplonis crassa";0,00960331546299481;4,28298743026101e-05
"Aplonis cantoroides";0,000718903622843925;5,263874826363e-31
"Aplonis feadensis";0,00120282780386937;1,49461945212683e-11
"Aplonis insularis";0,000982630355781905;9,24049491836221e-14
"Aplonis grandis";0,000982630355781905;1,84809898367244e-13
"Aplonis dichroa";0,00625396623991567;0,00764686119774452
"Aplonis mysolensis";0,00960331546299481;8,56597486052201e-05
"Aplonis minor";0,00127229350672179;1,32045822854412e-14
"Aplonis panayensis";0,00960331546299481;0,00017131949721044
"Aplonis metallica";0,00960331546299481;0,000342638994420881
"Aplonis magna";0,000599089247982182;2,28807464660961e-15
"Aplonis mystacea";0,000599089247982182;4,57614929321922e-15
"Aplonis brunneicapillus";0,000599089247982182;9,15229858643843e-15
"Poeoptera stuhlmanni";0,000599089247982182;1,83045971728769e-14
"Poeoptera kenricki";0,000599089247982182;3,66091943457537e-14
"Poeoptera lugubris";0,000982630355781905;3,69619796734489e-13
"Grafisia torquata";0,00120180317459104;9,09118360650382e-08
"Onychognathus walleri";0,0340371319647612;0,024527819991048
"Onychognathus nabouroup";0,0059822145075694;7,19097307007679e-07
"Onychognathus tristramii";0,00120282780386937;2,98923890425366e-11
"Onychognathus morio";0,11996705242519;0,118320117620122
"Onychognathus blythii";0,000718903622843925;1,0527749652726e-30
"Onychognathus frater";0,00757619964618246;0,00205485116959596
"Onychognathus fulgidus";0,0231434935423628;0,038673192885238
"Onychognathus tenuirostris";0,00960331546299481;0,000685277988841761
"Onychognathus albirostris";0,00120282780386937;5,97847780850732e-11
"Onychognathus salvadorii";0,00625396623991567;0,015293722395489
"Coccycolius iris";0,00120282780386937;1,19569556170146e-10
"Lamprotornis cupreocauda";0,00120282780386937;2,39139112340293e-10
"Lamprotornis purpureiceps";0,00127229350672179;2,64091645708824e-14
"Lamprotornis corruscus";0,0874097901776678;0,0978540308682121
"Lamprotornis purpureus";0,0059822145075694;1,43819461401536e-06
"Lamprotornis nitens";0,0863350028166881;0,0896127061021961
"Lamprotornis chalcurus";0,0654805169470353;0,0731542383742043
"Lamprotornis chalybaeus";0,11996705242519;0,118320117620122
"Lamprotornis chloropterus";0,0059822145075694;2,87638922803072e-06
"Lamprotornis acuticaudus";0,00127229350672179;5,28183291417649e-14
"Lamprotornis splendidus";0,0118254122007485;0,0149859064174955
"Lamprotornis ornatus";0,000982630355781905;7,39239593468977e-13
"Lamprotornis australis";0,102775683417495;0,111135740922752
"Lamprotornis mevesii";0,000446512412269737;1,29513286690718e-30
"Lamprotornis caudatus";0,00120282780386937;4,78278224680586e-10
"Lamprotornis purpuroptera";0,0434648543331696;0,101385200767741
"Lamprotornis superbus";0,0887048947583187;0,0867408950439561
"Lamprotornis pulcher";0,000710626197453372;3,88517993389171e-16
"Lamprotornis shelleyi";0,00143064326221283;1,18697467377684e-10
"Lamprotornis hildebrandti";9,74678347938777e-05;7,68119189983498e-269
"Cinnyricinclus sharpii";0,000982630355781905;1,47847918693795e-12
"Cinnyricinclus femoralis";0,000718903622843925;2,1055499305452e-30
"Cinnyricinclus leucogaster";0,000982630355781905;2,95695837387591e-12
"Speculipastor bicolor";0,00120282780386937;9,56556449361172e-10
"Neocichla gutturalis";0,00143064326221283;2,37394934755369e-10
"Spreo fischeri";0,000356866565064468;3,69066735701053e-11
"Spreo bicolor";0,0863350028166881;0,0896127061021961
"Spreo albicapillus";0,00669886966541076;0,000368687922522309
"Cosmopsarus regius";0,000446512412269737;2,59026573381435e-30
"Cosmopsarus unicolor";0,000446512412269737;5,18053146762871e-30
"Saroglossa aurata";0,00960331546299481;0,00137055597768352
"Saroglossa spiloptera";0,0059822145075694;5,75277845606143e-06
"Creatophora cinerea";0,00343930081273017;1,83826038650228e-06
"Sturnus albofrontatus";0,00782584783095582;0,00162407950693168
"Sturnus malabaricus";0,0867903698907304;0,0917530517842351
"Sturnus erythropygius";0,0059822145075694;1,15055569121229e-05
"Sturnus pagodarum";0,152462584528086;0,171965050881688
"Sturnus sericeus";0,00120282780386937;1,91311289872234e-09
"Sturnus sturninus";0,00213417600654061;4,97523779815185e-13
"Sturnus philippensis";0,0117885176771457;0,000793348145131104
"Sturnus sinensis";0,000446512412269737;1,03610629352574e-29
"Sturnus roseus";0,00143064326221283;4,74789869510737e-10
"Sturnus vulgaris";0,122313931930489;0,120666997125421
"Sturnus unicolor";0,175921712342685;0,180558552405952
"Sturnus cineraceus";0,00965764981473219;0,0291568909539612
"Sturnus contra";0,150802405220586;0,170297761934001
"Sturnus nigricollis";0,00140698843230489;8,43793551439674e-13
"Sturnus burmannicus";0,000718903622843925;4,2110998610904e-30
"Sturnus melanopterus";0,0059822145075694;2,30111138242457e-05
"Leucopsar rothschildi";0,00127229350672179;1,0563665828353e-13
"Acridotheres tristis";0,129289463062151;0,126877611045622
"Acridotheres ginginianus";0,0394613603085041;0,0274030530851647
"Acridotheres fuscus";0,022859967092201;0,0131820952090603
"Acridotheres grandis";0,00213417600654061;9,9504755963037e-13
"Acridotheres cinereus";0,000446512412269737;2,07221258705148e-29
"Acridotheres albocinctus";0,0394613603085041;0,0548061061703294
"Acridotheres cristatellus";0,0658529772068742;0,0699102111667415
"Ampeliceps coronatus";0,00120180317459104;1,81823672130076e-07
"Mino anais";0,000599089247982182;7,32183886915074e-14
"Mino dumontii";0,000982630355781905;5,91391674775182e-12
"Basilornis celebensis";0,000599089247982182;1,46436777383015e-13
"Basilornis galeatus";0,000599089247982182;2,9287355476603e-13
"Basilornis corythaix";0,000599089247982182;5,8574710953206e-13
"Basilornis mirandus";0,000718903622843925;8,42219972218081e-30
"Streptocitta albicollis";0,0532982822780578;0,0597669604190724
"Streptocitta albertinae";0,000599089247982182;1,17149421906412e-12
"Sarcops calvus";0,0111117947712943;0,00405117745102265
"Gracula ptilogenys";0,00840072496545198;0,0180374237808984
"Gracula religiosa";0,0813022494949608;0,0824861925862226
"Enodes erythrophris";0,000718903622843925;1,68443994443616e-29
"Scissirostrum dubium";0,00337244173089777;6,76452111195966e-07
"Buphagus africanus";9,74678347938777e-05;1,536238379967e-268
"Buphagus erythrorhynchus";9,74678347938777e-05;3,07247675993399e-268
"Dumetella carolinensis";0,00143064326221283;9,49579739021475e-10
"Melanoptila glabrirostris";0,00143064326221283;1,89915947804295e-09
"Melanotis caerulescens";9,74678347938777e-05;6,14495351986798e-268
"Melanotis hypoleucus";0,000446512412269737;4,14442517410297e-29
"Mimus polyglottos";0,000718903622843925;3,36887988887232e-29
"Mimus gilvus";9,74678347938777e-05;1,2289907039736e-267
"Mimus gundlachii";0,0736896149953873;0,0673329860945227
"Mimus saturninus";9,74678347938777e-05;2,45798140794719e-267
"Mimus patagonicus";0,000446512412269737;8,28885034820594e-29
"Mimus dorsalis";0,00143064326221283;3,7983189560859e-09
"Mimus triurus";9,74678347938777e-05;4,91596281589439e-267
"Mimus longicaudatus";0,000718903622843925;6,73775977774464e-29
"Mimus thenca";0,000718903622843925;1,34755195554893e-28
"Mimus parvulus";0,0782850156189411;0,082703164710743
"Mimus trifasciatus";0,0988619330809763;0,104979441511313
"Mimus macdonaldi";0,100103932747414;0,112316576845798
"Mimus melanotis";0,000446512412269737;1,65777006964119e-28
"Mimus graysoni";0,168371512143646;0,199022466298146
"Oreoscoptes montanus";0,000710626197453372;7,77035986778343e-16
"Toxostoma rufum";0,00669886966541076;0,000737375845044619
"Toxostoma longirostre";0,000865413571089111;4,26616111174528e-10
"Toxostoma guttatum";0,000865413571089111;8,53232222349056e-10
"Toxostoma bendirei";0,00669886966541076;0,00147475169008924
"Toxostoma cinereum";0,000865413571089111;1,70646444469811e-09
"Toxostoma curvirostre";0,00669886966541076;0,00294950338017847
"Toxostoma ocellatum";9,74678347938777e-05;9,83192563178877e-267
"Toxostoma lecontei";0,000780799882123519;3,14060170971344e-10
"Toxostoma redivivum";0,000718903622843925;2,69510391109786e-28
"Toxostoma crissale";0,000710626197453372;1,55407197355669e-15
"Cinclocerthia ruficauda";0,00123028465932353;1,02979615564314e-10
"Cinclocerthia gutturalis";0,000446512412269737;3,31554013928237e-28
"Ramphocinclus brachyurus";0,0109294056606154;0,0285706568061576
"Margarops fuscus";0,00127229350672179;2,1127331656706e-13
"Margarops fuscatus";0,123224421214705;0,135351087002227
"Sitta europaea";0,0180825749170701;0,0144145805248758
"Sitta nagaensis";0,00140698843230489;1,68758710287935e-12
"Sitta cashmirensis";0,00140698843230489;3,3751742057587e-12
"Sitta castanea";0,00140698843230489;6,7503484115174e-12
"Sitta himalayensis";0,00140698843230489;1,35006968230348e-11
"Sitta victoriae";9,74678347938777e-05;1,96638512635775e-266
"Sitta pygmaea";0,00159505335918511;2,89023842155563e-14
"Sitta pusilla";0,00159505335918511;5,78047684311125e-14
"Sitta whiteheadi";0,00114795133505111;4,70050087752701e-30
"Sitta ledanti";0,00114795133505111;9,40100175505403e-30
"Sitta krueperi";0,00114795133505111;1,88020035101081e-29
"Sitta villosa";0,00114795133505111;3,76040070202161e-29
"Sitta yunnanensis";9,74678347938777e-05;3,93277025271551e-266
"Sitta canadensis";0,00114795133505111;7,52080140404322e-29
"Sitta leucopsis";9,74678347938777e-05;7,86554050543102e-266
"Sitta carolinensis";0,00114795133505111;1,50416028080864e-28
"Sitta neumayer";0,00114795133505111;3,00832056161729e-28
"Sitta tephronota";0,00159505335918511;1,15609536862225e-13
"Sitta frontalis";9,74678347938777e-05;1,5731081010862e-265
"Sitta solangiae";9,74678347938777e-05;3,14621620217241e-265
"Sitta oenochlamys";9,74678347938777e-05;6,29243240434482e-265
"Sitta azurea";9,74678347938777e-05;1,25848648086896e-264
"Sitta magna";0,00143064326221283;7,5966379121718e-09
"Sitta formosa";9,74678347938777e-05;2,51697296173793e-264
"Tichodroma muraria";9,74678347938777e-05;5,03394592347585e-264
"Certhia familiaris";0,00159505335918511;2,3121907372445e-13
"Certhia americana";0,00882378424415124;0,0273683373220072
"Certhia brachydactyla";0,00140698843230489;2,70013936460696e-11
"Certhia himalayana";0,000780799882123519;6,28120341942688e-10
"Certhia nipalensis";9,74678347938777e-05;1,00678918469517e-263
"Certhia discolor";9,74678347938777e-05;2,01357836939034e-263
"Salpornis spilonotus";9,74678347938777e-05;4,02715673878068e-263
"Donacobius atricapilla";9,74678347938777e-05;8,05431347756136e-263
"Campylorhynchus gularis";0,000626663122975196;1,35482339813456e-24
"Campylorhynchus brunneicapillus";0,0140272115199095;0,0284682898017284
"Campylorhynchus jocosus";0,00159505335918511;4,624381474489e-13
"Campylorhynchus yucatanicus";0,000780799882123519;1,25624068388538e-09
"Campylorhynchus chiapensis";9,74678347938777e-05;1,61086269551227e-262
"Campylorhynchus griseus";0,0181704069277693;0,0168950761714537
"Campylorhynchus rufinucha";0,0181704069277693;0,0168950761714537
"Campylorhynchus turdinus";0,000446512412269737;6,63108027856475e-28
"Campylorhynchus megalopterus";9,74678347938777e-05;3,22172539102455e-262
"Campylorhynchus zonatus";9,74678347938777e-05;6,44345078204909e-262
"Campylorhynchus albobrunneus";9,74678347938777e-05;1,28869015640982e-261
"Campylorhynchus nuchalis";9,74678347938777e-05;2,57738031281964e-261
"Campylorhynchus fasciatus";0,00272224148298624;1,33787136557655e-08
"Odontorchilus branickii";9,74678347938777e-05;5,15476062563927e-261
"Odontorchilus cinereus";9,74678347938777e-05;1,03095212512785e-260
"Salpinctes obsoletus";0,00117835609212587;1,26783255915438e-05
"Catherpes mexicanus";9,74678347938777e-05;2,06190425025571e-260
"Hylorchilus sumichrasti";0,000446512412269737;1,32621605571295e-27
"Hylorchilus navai";9,74678347938777e-05;4,12380850051142e-260
"Cinnycerthia unirufa";9,74678347938777e-05;8,24761700102284e-260
"Cinnycerthia olivascens";9,74678347938777e-05;1,64952340020457e-259
"Cinnycerthia peruana";9,74678347938777e-05;3,29904680040913e-259
"Cinnycerthia fulva";9,74678347938777e-05;6,59809360081827e-259
"Cistothorus platensis";9,74678347938777e-05;1,31961872016365e-258
"Cistothorus apolinari";9,74678347938777e-05;2,63923744032731e-258
"Cistothorus meridae";9,74678347938777e-05;5,27847488065462e-258
"Cistothorus palustris";9,74678347938777e-05;1,05569497613092e-257
"Thryomanes bewickii";0,000446512412269737;2,6524321114259e-27
"Ferminia cerverai";0,0181498776711856;0,0146062140189613
"Thryothorus atrogularis";9,74678347938777e-05;2,11138995226185e-257
"Thryothorus spadix";9,74678347938777e-05;4,22277990452369e-257
"Thryothorus fasciatoventris";9,74678347938777e-05;8,44555980904738e-257
"Thryothorus euophrys";9,74678347938777e-05;1,68911196180948e-256
"Thryothorus eisenmanni";9,74678347938777e-05;3,37822392361895e-256
