"";"dietori";"activityori";"massori";"meanori"
"Cricetomys emini";0,638213916963209;0,50395866020105;0,0174341784248334;0,386535585196364
"Cricetomys gambianus";0,638213916963209;0,50395866020105;0,0173489918537168;0,386507189672659
"Saccostomus campestris";0,836988523800138;0,50395866020105;0,0127821327488242;0,451243105583337
"Saccostomus mearnsi";0,836988523800138;0,50395866020105;0,0128228635490466;0,451256682516745
"Delanymys brooksi";0,903013457086479;0,50395866020105;0,0145669669097654;0,473846361399098
"Dendromus nyikae";0,757318792811372;0,50395866020105;0,0135570689831336;0,424944840665185
"Dendromus kahuziensis";0,757318792811372;0,50395866020105;0,013822542918788;0,42503333197707
"Dendromus oreas";0,757318792811372;0,50395866020105;0,0136940955713398;0,424990516194587
"Dendromus nyasae";0,757318792811372;0,50395866020105;0,0136319339216894;0,424969795644704
"Dendromus mystacalis";0,757318792811372;0,50395866020105;0,0141522814563611;0,425143244822928
"Dendromus messorius";0,757318792811372;0,50395866020105;0,0136907325275255;0,424989395179983
"Dendromus mesomelas";0,757318792811372;0,50395866020105;0,0138130852431811;0,425030179418534
"Dendromus melanotis";0,757318792811372;0,50395866020105;0,0140007424902837;0,425092731834235
"Dendromus leucostomus";0,757318792811372;0,50395866020105;0,0138394381620433;0,425038963724822
"Dendromus vernayi";0,757318792811372;0,50395866020105;0,0136940955713398;0,424990516194587
"Dendromus insignis";0,757318792811372;0,50395866020105;0,0138185888435004;0,425032013951974
"Dendromus lovati";0,757318792811372;0,50395866020105;0,0137469834409368;0,425008145484453
"Dendroprionomys rousseloti";0,71098625462366;0,50395866020105;0,0127306982945661;0,409225204373092
"Malacothrix typica";0,69785808446651;0,50395866020105;0,0136520880352289;0,405156277567596
"Megadendromus nikolausi";0,71098625462366;0,50395866020105;0,012777770333316;0,409240895052675
"Prionomys batesi";0,643245120840603;0,692387517242689;0,0137118081785269;0,449781482087273
"Steatomys parvus";0,633340140425859;0,50395866020105;0,0140229620490202;0,383773920891976
"Steatomys pratensis";0,633340140425859;0,50395866020105;0,01280307432548;0,383367291650796
"Steatomys opimus";0,633340140425859;0,50395866020105;0,012876168558018;0,383391656394976
"Steatomys caurinus";0,633340140425859;0,50395866020105;0,012829310683139;0,383376037103349
"Steatomys bocagei";0,633340140425859;0,50395866020105;0,0130911491080572;0,383463316578322
"Steatomys krebsii";0,633340140425859;0,50395866020105;0,0132970516095961;0,383531950745502
"Steatomys jacksoni";0,633340140425859;0,50395866020105;0,0130701287152074;0,383456309780705
"Steatomys cuppedius";0,633340140425859;0,50395866020105;0,0130703555780076;0,383456385401639
"Mystromys albicaudatus";0,633340140425859;0,50395866020105;0,0127397466622519;0,38334618242972
"Alticola barakshin";0,69785808446651;0,625410068036039;0,0129672304944448;0,445411794332331
"Alticola argentatus";0,69785808446651;0,625410068036039;0,0129048032090865;0,445390985237212
"Alticola albicaudus";0,69785808446651;0,625410068036039;0,0129515905063831;0,445406581002977
"Alticola semicanus";0,69785808446651;0,625410068036039;0,0129708625483668;0,445413005016972
"Alticola stoliczkanus";0,69785808446651;0,625410068036039;0,0130918729971846;0,445453341833245
"Alticola tuvinicus";0,69785808446651;0,625410068036039;0,0129720860288209;0,44541341284379
"Alticola montosa";0,69785808446651;0,625410068036039;0,0129515905063831;0,445406581002977
"Alticola roylei";0,69785808446651;0,625410068036039;0,0129142528566372;0,445394135119729
"Alticola olchonensis";0,69785808446651;0,73724939967631;0,012914802411272;0,482674095518031
"Alticola lemminus";0,69785808446651;0,73724939967631;0,0129679187003774;0,482691800947732
"Alticola macrotis";0,69785808446651;0,73724939967631;0,0129284773362418;0,482678653826354
"Alticola strelzowi";0,69785808446651;0,73724939967631;0,0127894815982626;0,482632321913694
"Microtus gregalis";0,691474287521262;0,625410068036039;0,0128067647482724;0,443230373435191
"Microtus umbrosus";0,691474287521262;0,625410068036039;0,0128548480396266;0,443246401198976
"Microtus californicus";0,691474287521262;0,625410068036039;0,012753442809415;0,443212599455572
"Microtus chrotorrhinus";0,691474287521262;0,625410068036039;0,0128882101660004;0,443257521907767
"Microtus longicaudus";0,691474287521262;0,625410068036039;0,0128129307673751;0,443232428774892
"Microtus richardsoni";0,691474287521262;0,625410068036039;0,0127364246220424;0,443206926726448
"Microtus miurus";0,691474287521262;0,625410068036039;0,0128652304065463;0,443249861987949
"Microtus mexicanus";0,691474287521262;0,625410068036039;0,0129439643717222;0,443276106643008
"Microtus abbreviatus";0,691474287521262;0,625410068036039;0,0127398825284885;0,44320807936193
"Microtus guatemalensis";0,691474287521262;0,625410068036039;0,0128548480396266;0,443246401198976
"Microtus xanthognathus";0,691474287521262;0,625410068036039;0,0128556264475283;0,443246660668276
"Microtus schidlovskii";0,691474287521262;0,625410068036039;0,0129009760138361;0,443261777190379
"Microtus socialis";0,691474287521262;0,625410068036039;0,01280307432548;0,44322914329426
"Microtus paradoxus";0,691474287521262;0,625410068036039;0,0129009760138361;0,443261777190379
"Microtus anatolicus";0,691474287521262;0,625410068036039;0,0129009760138361;0,443261777190379
"Microtus tatricus";0,691474287521262;0,625410068036039;0,012876168558018;0,44325350803844
"Microtus dogramacii";0,691474287521262;0,625410068036039;0,0129009760138361;0,443261777190379
"Microtus cabrerae";0,691474287521262;0,625410068036039;0,0127750633450268;0,443219806300776
"Microtus arvalis";0,691474287521262;0,625410068036039;0,0130793067517316;0,443321220769678
"Microtus agrestis";0,691474287521262;0,625410068036039;0,0128499351550166;0,443244763570773
"Microtus qazvinensis";0,691474287521262;0,625410068036039;0,0129009760138361;0,443261777190379
"Microtus levis";0,691474287521262;0,625410068036039;0,0129362774332856;0,443273544330196
"Microtus guentheri";0,691474287521262;0,625410068036039;0,0127894815982626;0,443224612385188
"Microtus irani";0,691474287521262;0,625410068036039;0,012824049298651;0,443236134951984
"Microtus ilaeus";0,691474287521262;0,625410068036039;0,0129188167864139;0,443267724114572
"Microtus transcaspicus";0,691474287521262;0,625410068036039;0,0129412699525586;0,443275208503287
"Microtus maximowiczii";0,691474287521262;0,625410068036039;0,0128600772066146;0,443248144254639
"Microtus limnophilus";0,691474287521262;0,625410068036039;0,0128696556310587;0,443251337062787
"Microtus montebelli";0,691474287521262;0,625410068036039;0,0128779427781374;0,443254099445146
"Microtus mujanensis";0,691474287521262;0,625410068036039;0,0128594544930071;0,443247936683436
"Microtus fortis";0,691474287521262;0,625410068036039;0,0127377890020854;0,443207381519795
"Microtus clarkei";0,691474287521262;0,625410068036039;0,012802080551836;0,443228812036379
"Microtus middendorffii";0,691474287521262;0,625410068036039;0,0129213378668285;0,44326856447471
"Microtus oeconomus";0,691474287521262;0,625410068036039;0,0129540656070157;0,443279473721439
"Microtus evoronensis";0,691474287521262;0,625410068036039;0,0128608067710781;0,443248387442793
"Microtus kikuchii";0,691474287521262;0,625410068036039;0,0128162422718243;0,443233532609708
"Microtus mongolicus";0,691474287521262;0,625410068036039;0,0130911491080572;0,443325168221786
"Microtus sachalinensis";0,691474287521262;0,625410068036039;0,0129236377378285;0,443269331098377
"Microtus duodecimcostatus";0,691474287521262;0,625410068036039;0,0132160370786061;0,443366797545302
"Microtus majori";0,691474287521262;0,625410068036039;0,0133985652251529;0,443427640260818
"Microtus thomasi";0,691474287521262;0,625410068036039;0,0131376148449108;0,443340656800737
"Microtus felteni";0,691474287521262;0,625410068036039;0,0131749118214979;0,443353089126266
"Microtus bavaricus";0,691474287521262;0,625410068036039;0,0131867648474062;0,443357040134902
"Microtus gerbei";0,691474287521262;0,625410068036039;0,0131590534281225;0,443347802995141
"Microtus liechtensteini";0,691474287521262;0,625410068036039;0,0129009760138361;0,443261777190379
"Microtus daghestanicus";0,691474287521262;0,625410068036039;0,0136787291256433;0,443521028227648
"Microtus lusitanicus";0,691474287521262;0,625410068036039;0,0131610496955043;0,443348468417602
"Microtus brachycercus";0,691474287521262;0,625410068036039;0,0129009760138361;0,443261777190379
"Microtus savii";0,691474287521262;0,625410068036039;0,0133227994796272;0,443402385012309
"Microtus schelkovnikovi";0,691474287521262;0,625410068036039;0,0131184733691843;0,443334276308828
"Microtus subterraneus";0,691474287521262;0,625410068036039;0,0133430301262647;0,443409128561189
"Microtus multiplex";0,691474287521262;0,625410068036039;0,0132106151117016;0,443364990223001
"Microtus montanus";0,691474287521262;0,625410068036039;0,0129236377378285;0,443269331098377
"Microtus townsendii";0,691474287521262;0,625410068036039;0,0127344946104246;0,443206283389242
"Microtus canicaudus";0,691474287521262;0,625410068036039;0,0130689963547709;0,443317783970691
"Microtus breweri";0,691474287521262;0,625410068036039;0,012767603118045;0,443217319558449
"Microtus pennsylvanicus";0,691474287521262;0,625410068036039;0,0129177037204613;0,443267353092587
"Microtus oregoni";0,691474287521262;0,625410068036039;0,013309219381214;0,443397858312838
"Microtus oaxacensis";0,691474287521262;0,625410068036039;0,0128857737629214;0,443256709773407
"Microtus quasiater";0,691474287521262;0,625410068036039;0,012876168558018;0,44325350803844
"Microtus pinetorum";0,691474287521262;0,625410068036039;0,01312157332832;0,44333530962854
"Microtus ochrogaster";0,691474287521262;0,625410068036039;0,0129007166494091;0,44326169073557
"Arborimus albipes";0,69785808446651;0,692387517242689;0,0132160370786061;0,467820546262602
"Arborimus pomo";0,69785808446651;0,692387517242689;0,0129867497125114;0,46774411714057
"Arborimus longicaudus";0,69785808446651;0,692387517242689;0,0132561137775096;0,467833905162236
"Arvicola amphibius";0,685169075898413;0,625410068036039;0,0128350157203149;0,441138053218256
"Arvicola scherman";0,685169075898413;0,625410068036039;0,0130077741231079;0,44119563935252
"Arvicola sapidus";0,685169075898413;0,625410068036039;0,0132738986136872;0,441284347516046
"Blanfordimys afghanus";0,664186005527963;0,732816721529126;0,0127550359743821;0,469919254343824
"Blanfordimys bucharensis";0,664186005527963;0,732816721529126;0,0127546993948794;0,469919142150656
"Caryomys eva";0,691474287521262;0,625410068036039;0,0128051836087597;0,443229846388687
"Caryomys inez";0,691474287521262;0,625410068036039;0,0128051836087597;0,443229846388687
"Chionomys roberti";0,69971648737052;0,625410068036039;0,0127544698199765;0,445960341742179
"Chionomys gud";0,69971648737052;0,625410068036039;0,0127544698199765;0,445960341742179
"Chionomys nivalis";0,69971648737052;0,625410068036039;0,012767603118045;0,445964719508201
"Dicrostonyx hudsonius";0,685169075898413;0,50395866020105;0,0127549980424589;0,400627578047307
"Dicrostonyx nelsoni";0,685169075898413;0,50395866020105;0,0127426038925371;0,400623446664
"Dicrostonyx nunatakensis";0,685169075898413;0,50395866020105;0,0127426793124277;0,400623471803964
"Dicrostonyx richardsoni";0,685169075898413;0,50395866020105;0,0127630381334781;0,400630258077647
"Dicrostonyx torquatus";0,685169075898413;0,50395866020105;0,0127364246220424;0,400621386907168
"Dicrostonyx unalascensis";0,685169075898413;0,50395866020105;0,0127426289369835;0,400623455012149
"Dicrostonyx vinogradovi";0,685169075898413;0,50395866020105;0,0127427806532745;0,400623505584246
"Dicrostonyx groenlandicus";0,685169075898413;0,50395866020105;0,0127657456943674;0,400631160597943
"Dinaromys bogdanovi";0,69785808446651;0,50395866020105;0,0127589109322582;0,404858551866606
"Ellobius alaicus";0,69785808446651;0,50395866020105;0,0127301190059029;0,404848954557821
"Ellobius talpinus";0,69785808446651;0,50395866020105;0,012876168558018;0,404897637741859
"Ellobius tancrei";0,69785808446651;0,50395866020105;0,0127297256007093;0,404848823422756
"Ellobius lutescens";0,69785808446651;0,50395866020105;0,0128257535075024;0,404880832725021
"Ellobius fuscocapillus";0,69785808446651;0,50395866020105;0,0127296336481647;0,404848792771908
"Eolagurus przewalskii";0,69971648737052;0,73724939967631;0,0130786116223661;0,483348166223065
"Eolagurus luteus";0,69971648737052;0,73724939967631;0,0131288637309519;0,483364916925927
"Eothenomys custos";0,691474287521262;0,625410068036039;0,0130191971524083;0,44330118423657
"Eothenomys chinensis";0,691474287521262;0,625410068036039;0,012824559239791;0,443236304932364
"Eothenomys cachinus";0,691474287521262;0,625410068036039;0,0129467007753378;0,443277018777546
"Eothenomys miletus";0,691474287521262;0,625410068036039;0,0127852450267246;0,443223200194675
"Eothenomys olitor";0,691474287521262;0,625410068036039;0,0132491967369769;0,443377850764759
"Eothenomys wardi";0,691474287521262;0,625410068036039;0,0129467007753378;0,443277018777546
"Eothenomys proditor";0,691474287521262;0,625410068036039;0,0128499351550166;0,443244763570773
"Eothenomys melanogaster";0,691474287521262;0,625410068036039;0,0131033438834894;0,44332923314693
"Hyperacrius wynnei";0,69785808446651;0,625410068036039;0,0127745377377878;0,445347563413446
"Hyperacrius fertilis";0,69785808446651;0,625410068036039;0,0132407352532597;0,44550296258527
"Lagurus lagurus";0,69785808446651;0,50395866020105;0,0133111406719353;0,405042628446498
"Lasiopodomys mandarinus";0,69785808446651;0,73724939967631;0,0128069170607189;0,482638133734513
"Lasiopodomys fuscus";0,69785808446651;0,73724939967631;0,0128499351550166;0,482652473099279
"Lasiopodomys brandtii";0,69785808446651;0,73724939967631;0,0127552748878703;0,482620919676897
"Lemmiscus curtatus";0,69785808446651;0,641650691647672;0,0130730878879003;0,450860621334027
"Lemmus amurensis";0,689952050009748;0,625410068036039;0,012846985134085;0,442736367726624
"Lemmus lemmus";0,689952050009748;0,625410068036039;0,0128067647482724;0,442722960931353
"Lemmus portenkoi";0,689952050009748;0,625410068036039;0,0127598843224699;0,442707334122752
"Lemmus trimucronatus";0,689952050009748;0,625410068036039;0,01272773113648;0,442696616394089
"Lemmus sibiricus";0,689952050009748;0,625410068036039;0,0127762929578383;0,442712803667875
"Myodes rutilus";0,644928120823558;0,625410068036039;0,0133251946732991;0,427887794510965
"Myodes rufocanus";0,644928120823558;0,625410068036039;0,0129221978152174;0,427753462224938
"Myodes andersoni";0,637469022206982;0,625410068036039;0,0131849568985913;0,425354682380537
"Myodes californicus";0,644928120823558;0,625410068036039;0,013394115872619;0,427910768244072
"Myodes centralis";0,644928120823558;0,625410068036039;0,0131849568985913;0,427841048586063
"Myodes gapperi";0,644928120823558;0,625410068036039;0,0133296125018988;0,427889267120499
"Myodes glareolus";0,644928120823558;0,625410068036039;0,0132947958593606;0,427877661572986
"Myodes imaizumii";0,637469022206982;0,625410068036039;0,0131849568985913;0,425354682380537
"Myodes smithii";0,637469022206982;0,625410068036039;0,0129449278796717;0,425274672707564
"Myodes rex";0,637469022206982;0,625410068036039;0,0131849568985913;0,425354682380537
"Myodes shanseius";0,691474287521262;0,625410068036039;0,0130519942769183;0,443312116611406
"Myodes regulus";0,691474287521262;0,625410068036039;0,0130387991391278;0,443307718232143
"Myopus schisticolor";0,69785808446651;0,50395866020105;0,0131559334920353;0,404990892719865
"Neodon sikimensis";0,691474287521262;0,641650691647672;0,0128705251211019;0,448665168096679
"Neodon forresti";0,691474287521262;0,641650691647672;0,0128051836087597;0,448643387592565
"Neodon irene";0,691474287521262;0,641650691647672;0,0128561610242734;0,448660380064402
"Neodon juldaschi";0,691474287521262;0,641650691647672;0,0128051836087597;0,448643387592565
"Neofiber alleni";0,69785808446651;0,50395866020105;0,0134958621210828;0,405104202262881
"Ondatra zibethicus";0,680431740398573;0,641650691647672;0,0167204909194169;0,446267640988554
"Phaiomys leucurus";0,691474287521262;0,641650691647672;0,0128561610242734;0,448660380064402
"Phenacomys ungava";0,669783256116736;0,641650691647672;0,0129867497125114;0,44147356582564
"Phenacomys intermedius";0,669783256116736;0,641650691647672;0,0131503761295604;0,441528107964656
"Proedromys bedfordi";0,664186005527963;0,625410068036039;0,0127594775452172;0,434118517036406
"Prometheomys schaposchnikowi";0,69785808446651;0,73724939967631;0,0127259396090106;0,48261114125061
"Synaptomys cooperi";0,663582377152601;0,625410068036039;0,012997533664315;0,433996659617652
"Synaptomys borealis";0,663582377152601;0,625410068036039;0,0132738165462902;0,434088753911643
"Volemys musseri";0,664186005527963;0,625410068036039;0,0128499351550166;0,434148669573006
"Volemys millicens";0,664186005527963;0,625410068036039;0,0127959504817253;0,434130674681909
"Lophiomys imhausi";0,69785808446651;0,765479782131048;0,0156511835282839;0,492996350041947
"Baiomys musculus";0,667312610110663;0,732816721529126;0,0140070234524189;0,471378785030736
"Baiomys taylori";0,667312610110663;0,732816721529126;0,0141185847431377;0,471415972127642
"Habromys simulatus";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Habromys chinanteco";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Habromys lepturus";0,657149057964053;0,50395866020105;0,0127364246220424;0,391281380929048
"Habromys lophurus";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Habromys ixtlani";0,657149057964053;0,50395866020105;0,0128010203673201;0,391302912844141
"Habromys delicatulus";0,657149057964053;0,50395866020105;0,0128010203673201;0,391302912844141
"Reithrodontomys zacatecae";0,745132079831008;0,50395866020105;0,0135857764175746;0,420892172149878
"Reithrodontomys megalotis";0,745132079831008;0,50395866020105;0,0139690018115182;0,421019913947859
"Reithrodontomys hirsutus";0,745132079831008;0,50395866020105;0,0133227994796272;0,420804513170562
"Reithrodontomys fulvescens";0,745132079831008;0,50395866020105;0,0137914507119916;0,420960730248017
"Reithrodontomys chrysopsis";0,745132079831008;0,50395866020105;0,0133638135657179;0,420818184532592
"Reithrodontomys burti";0,745132079831008;0,50395866020105;0,0133227994796272;0,420804513170562
"Reithrodontomys humulis";0,745132079831008;0,50395866020105;0,0140826227526496;0,421057787594903
"Reithrodontomys montanus";0,745132079831008;0,50395866020105;0,0138305504713632;0,42097376350114
"Reithrodontomys sumichrasti";0,745132079831008;0,50395866020105;0,0133638135657179;0,420818184532592
"Reithrodontomys raviventris";0,745132079831008;0,50395866020105;0,0138185888435004;0,420969776291853
"Reithrodontomys creper";0,745132079831008;0,50395866020105;0,0132225307818859;0,420771090271315
"Reithrodontomys rodriguezi";0,745132079831008;0,50395866020105;0,0133517003437632;0,42081414679194
"Reithrodontomys tenuirostris";0,745132079831008;0,50395866020105;0,0133227994796272;0,420804513170562
"Reithrodontomys paradoxus";0,745132079831008;0,50395866020105;0,0134925980415297;0,420861112691196
"Reithrodontomys mexicanus";0,745132079831008;0,50395866020105;0,0135038270356212;0,420864855689226
"Reithrodontomys brevirostris";0,745132079831008;0,50395866020105;0,0136847125660126;0,420925150866024
"Reithrodontomys spectabilis";0,745132079831008;0,50395866020105;0,0133150034580138;0,420801914496691
"Reithrodontomys gracilis";0,745132079831008;0,50395866020105;0,0137278205740001;0,420939520202019
"Reithrodontomys microdon";0,745132079831008;0,50395866020105;0,0133227994796272;0,420804513170562
"Reithrodontomys darienensis";0,745132079831008;0,50395866020105;0,0136780671323272;0,420922935721462
"Hodomys alleni";0,664186005527963;0,50395866020105;0,0140012198238077;0,394048628517607
"Isthmomys flavidus";0,657149057964053;0,765479782131048;0,0133394074157398;0,478656082503614
"Isthmomys pirrensis";0,657149057964053;0,765479782131048;0,0129030071078972;0,478510615734333
"Megadontomys cryophilus";0,800260155288783;0,50395866020105;0,0127263714929729;0,438981728994269
"Megadontomys thomasi";0,800260155288783;0,50395866020105;0,0128048740823976;0,439007896524077
"Megadontomys nelsoni";0,800260155288783;0,50395866020105;0,0127263663595354;0,438981727283123
"Nelsonia goldmani";0,69785808446651;0,50395866020105;0,0127421258916164;0,404852956853059
"Nelsonia neotomodon";0,69785808446651;0,50395866020105;0,0127296336481647;0,404848792771908
"Neotoma stephensi";0,662314060886087;0,50395866020105;0,0129636336046345;0,393078784897257
"Neotoma mexicana";0,662314060886087;0,50395866020105;0,0131935332879057;0,393155418125014
"Neotoma fuscipes";0,662314060886087;0,50395866020105;0,0133208765120392;0,393197865866392
"Neotoma albigula";0,662314060886087;0,50395866020105;0,0132078160516283;0,393160179046255
"Neotoma angustapalata";0,662314060886087;0,50395866020105;0,0131701234387083;0,393147614841948
"Neotoma anthonyi";0,662314060886087;0,50395866020105;0,0131581519333555;0,393143624340164
"Neotoma bryanti";0,662314060886087;0,50395866020105;0,0130967077437004;0,393123142943612
"Neotoma bunkeri";0,662314060886087;0,50395866020105;0,0140374250639032;0,39343671538368
"Neotoma chrysomelas";0,662314060886087;0,50395866020105;0,0130394940010311;0,393104071696056
"Neotoma nelsoni";0,662314060886087;0,50395866020105;0,0131701234387083;0,393147614841948
"Neotoma floridana";0,662314060886087;0,50395866020105;0,0133927736090951;0,393221831565411
"Neotoma goldmani";0,662314060886087;0,50395866020105;0,0131701234387083;0,393147614841948
"Neotoma lepida";0,662314060886087;0,50395866020105;0,0130134284447385;0,393095383177292
"Neotoma leucodon";0,662314060886087;0,50395866020105;0,0132766174821425;0,393183112856426
"Neotoma macrotis";0,662314060886087;0,50395866020105;0,0133012464184224;0,393191322501853
"Neotoma magister";0,662314060886087;0,50395866020105;0,0143779019598552;0,393550207682331
"Neotoma martinensis";0,662314060886087;0,50395866020105;0,0133987595028632;0,393223826863333
"Neotoma micropus";0,662314060886087;0,50395866020105;0,0133578566265881;0,393210192571242
"Neotoma palatina";0,662314060886087;0,50395866020105;0,0131701234387083;0,393147614841948
"Neotoma devia";0,662314060886087;0,50395866020105;0,0131793894691581;0,393150703518765
"Neotoma cinerea";0,662314060886087;0,50395866020105;0,0136603693635018;0,393311030150213
"Neotoma phenax";0,662314060886087;0,765479782131048;0,0133096767714035;0,480367839929513
"Neotomodon alstoni";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Ochrotomys nuttalli";0,903013457086479;0,692387517242689;0,0132367205195657;0,536212564949578
"Onychomys arenicola";0,633478544029438;0,50395866020105;0,013035452079259;0,383490885436582
"Onychomys leucogaster";0,633478544029438;0,50395866020105;0,0130811815526908;0,383506128594393
"Onychomys torridus";0,633478544029438;0,50395866020105;0,0131567827185648;0,383531328983018
"Osgoodomys banderanus";0,723289896204086;0,765479782131048;0,0127894815982626;0,500519719977799
"Peromyscus stephani";0,657149057964053;0,50395866020105;0,0129928515699658;0,391366856578356
"Peromyscus gossypinus";0,657149057964053;0,50395866020105;0,0130483414970458;0,391385353220716
"Peromyscus gratus";0,657149057964053;0,50395866020105;0,0130947766768108;0,391400831613971
"Peromyscus zarhynchus";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Peromyscus yucatanicus";0,657149057964053;0,50395866020105;0,0131210552841726;0,391409591149759
"Peromyscus winkelmanni";0,657149057964053;0,50395866020105;0,012768792899416;0,39129217035484
"Peromyscus fraterculus";0,657149057964053;0,50395866020105;0,012977721722835;0,391361813295979
"Peromyscus stirtoni";0,657149057964053;0,50395866020105;0,0130524259069736;0,391386714690692
"Peromyscus dickeyi";0,657149057964053;0,50395866020105;0,0130656189693896;0,391391112378164
"Peromyscus spicilegus";0,657149057964053;0,50395866020105;0,0129284773362418;0,391345398500448
"Peromyscus slevini";0,657149057964053;0,50395866020105;0,012980049929863;0,391362589364989
"Peromyscus truei";0,657149057964053;0,50395866020105;0,0130947766768108;0,391400831613971
"Peromyscus eva";0,657149057964053;0,50395866020105;0,0132491967369769;0,39145230496736
"Peromyscus simulus";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Peromyscus difficilis";0,657149057964053;0,50395866020105;0,0130793067517316;0,391395674972278
"Peromyscus grandis";0,657149057964053;0,50395866020105;0,0127269004847498;0,391278206216618
"Peromyscus crinitus";0,657149057964053;0,50395866020105;0,0134084384307102;0,391505385531938
"Peromyscus caniceps";0,657149057964053;0,50395866020105;0,0129748971539461;0,391360871773016
"Peromyscus californicus";0,657149057964053;0,50395866020105;0,0128402775273571;0,391315998564153
"Peromyscus bullatus";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Peromyscus boylii";0,657149057964053;0,50395866020105;0,0132720182162054;0,391459912127103
"Peromyscus beatae";0,657149057964053;0,50395866020105;0,012977721722835;0,391361813295979
"Peromyscus aztecus";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Peromyscus attwateri";0,657149057964053;0,50395866020105;0,0130816512802288;0,391396456481777
"Peromyscus eremicus";0,657149057964053;0,50395866020105;0,0131956126998623;0,391434443621655
"Peromyscus keeni";0,657149057964053;0,50395866020105;0,0130735453773271;0,391393754514143
"Peromyscus mekisturus";0,657149057964053;0,50395866020105;0,0127449410637336;0,391284219742946
"Peromyscus megalops";0,657149057964053;0,50395866020105;0,0127321283935756;0,391279948852893
"Peromyscus mayensis";0,657149057964053;0,50395866020105;0,0129960273450353;0,391367915170046
"Peromyscus maniculatus";0,657149057964053;0,50395866020105;0,0132745383475393;0,391460752170881
"Peromyscus sejugis";0,657149057964053;0,50395866020105;0,0132666681763207;0,391458128780475
"Peromyscus melanocarpus";0,657149057964053;0,50395866020105;0,0127480531467008;0,391285257103935
"Peromyscus furvus";0,657149057964053;0,50395866020105;0,012977721722835;0,391361813295979
"Peromyscus madrensis";0,657149057964053;0,50395866020105;0,0129922938032991;0,391366670656134
"Peromyscus interparietalis";0,657149057964053;0,50395866020105;0,0130793067517316;0,391395674972278
"Peromyscus hylocetes";0,657149057964053;0,50395866020105;0,012977721722835;0,391361813295979
"Peromyscus hooperi";0,657149057964053;0,50395866020105;0,0129284773362418;0,391345398500448
"Peromyscus gymnotis";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Peromyscus guatemalensis";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Peromyscus guardia";0,657149057964053;0,50395866020105;0,0129935966500434;0,391367104938382
"Peromyscus levipes";0,657149057964053;0,50395866020105;0,0132160370786061;0,391441251747903
"Peromyscus pseudocrinitus";0,657149057964053;0,50395866020105;0,0129771909121858;0,391361636359096
"Peromyscus leucopus";0,657149057964053;0,50395866020105;0,0132785264751201;0,391462081546741
"Peromyscus sagax";0,657149057964053;0,50395866020105;0,012977721722835;0,391361813295979
"Peromyscus melanophrys";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Peromyscus polius";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Peromyscus polionotus";0,657149057964053;0,50395866020105;0,0136813832312582;0,39159636713212
"Peromyscus perfulvus";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Peromyscus pembertoni";0,657149057964053;0,50395866020105;0,012977721722835;0,391361813295979
"Peromyscus pectoralis";0,657149057964053;0,50395866020105;0,0128882101660004;0,391331976110368
"Peromyscus ochraventer";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Peromyscus nasutus";0,657149057964053;0,50395866020105;0,0130793067517316;0,391395674972278
"Peromyscus mexicanus";0,657149057964053;0,50395866020105;0,0129849282720413;0,391364215479048
"Peromyscus merriami";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Peromyscus melanurus";0,657149057964053;0,50395866020105;0,012876168558018;0,39132796224104
"Peromyscus melanotis";0,657149057964053;0,50395866020105;0,0128809359226435;0,391329551362582
"Podomys floridanus";0,666948146659339;0,50395866020105;0,0130191971524083;0,394642001337599
"Scotinomys xerampelinus";0,643245120840603;0,73724939967631;0,0135570689831336;0,464683863166682
"Scotinomys teguina";0,643245120840603;0,73724939967631;0,013802960084778;0,46476582686723
"Xenomys nelsoni";0,664186005527963;0,692387517242689;0,0128714383426402;0,456481653704431
"Juscelinomys guaporensis";0,663582377152601;0,50395866020105;0,0127642543490435;0,393435097234231
"Juscelinomys candango";0,663582377152601;0,50395866020105;0,0127642543490435;0,393435097234231
"Juscelinomys huanchacae";0,663582377152601;0,50395866020105;0,0127642543490435;0,393435097234231
"Kunsia tomentosus";0,664186005527963;0,50395866020105;0,0128199373643946;0,393654867697803
"Kunsia fronto";0,664186005527963;0,50395866020105;0,0130326354993987;0,393725767076137
"Lenoxus apicalis";0,664186005527963;0,50395866020105;0,012769515648323;0,393638060459112
"Loxodontomys micropus";0,628863022907044;0,50395866020105;0,012727046141871;0,381849576416655
"Loxodontomys pikumche";0,628863022907044;0,50395866020105;0,012727046141871;0,381849576416655
