"";"Rb_median";"AV_median";"FV_median";"NNmed"
"Oxyura_maccoa";0,0111203575268085;0,973103530920106;0,973006152402052;0,0691648944920273
"Oxyura_jamaicensis";0,0111203484057751;0,973105389617249;0,973008010913194;0,0703473472763783
"Oxyura_vittata";0,0111203808302196;0,973195323333055;0,97309793562933;0,0923627232414083
"Plectropterus_gambensis";0,0111208208481729;0,973203124579751;0,973105736095354;0,0934617511187699
"Nomonyx_dominicus";0,0111213402523737;0,973196596485476;0,973099208654346;0,0821605249896293
"Nettapus_auritus";0,0111221262952497;0,973196596485476;0,973099208654346;0,0787300967501623
"Nettapus_coromandelianus";0,0111220432795705;0,973865255636778;0,973767800892894;0,0905101841285128
"Nettapus_pulchellus";0,0111220709546322;0,974520358732786;0,974422838432702;0,110290995409125
"Heteronetta_atricapilla";0,011121981649232;0,97455897384499;0,974461449680691;0,114762160040013
"Stictonetta_naevosa";0,011121981649232;0,974577789680318;0,974480263633117;0,203946282480333
"Macrocephalon_maleo";0,0111775866361843;0,978151468718332;0,978053585052895;0,496070802843033
"Megapodius_tenimberensis";0,0111760944435168;0,978016348430629;0,977918478286685;0,191116530690985
"Megapodius_cumingii";0,0111744600008699;0,97801785165931;0,977919981364938;0,161466571094354
"Megapodius_pritchardii";0,0111745555301144;0,978032480553285;0,977934608794998;0,19862799326837
"Megapodius_laperouse";0,0111741633042285;0,978030566431974;0,977932694865234;0,147314939927924
"Megapodius_layardi";0,0111741164486662;0,978041642082667;0,977943769407586;0,13769318085481
"Megapodius_geelvinkianus";0,0111741733343832;0,9780415039812;0,977943631319939;0,186678502037138
"Megapodius_bernsteinii";0,0111748822715519;0,978042619276017;0,977944746503149;0,213700261563877
"Megapodius_affinis";0,0111733063945425;0,977938265851208;0,977840403520992;0,151577030650386
"Megapodius_freycinet";0,0111732423979483;0,977942257771147;0,977844395041459;0,144613834435647
"Megapodius_reinwardt";0,011173265686773;0,977961414142002;0,977863549495334;0,143391204004491
"Megapodius_nicobariensis";0,0111724818340455;0,978017586079958;0,977919715812163;0,120299240601664
"Megapodius_eremita";0,0111729996763334;0,978027809706645;0,977929938415771;0,163314010771393
"Eulipoa_wallacei";0,0111729996763334;0,978161453006386;0,978063568341821;0,224017239820474
"Leipoa_ocellata";0,0111743072265298;0,978224406253733;0,978126515289433;0,146219055702036
"Talegalla_jobiensis";0,0111744664339909;0,978224406253733;0,978126515289433;0,115848191124781
"Talegalla_cuvieri";0,0111748017020699;0,978231964425573;0,978134072704927;0,179377652659599
"Talegalla_fuscirostris";0,0111749245362778;0,978259358871189;0,978161464409179;0,188448809071737
"Aepypodius_bruijnii";0,0111749531074796;0,978175340211886;0,978077454157627;0,160484839606028
"Aepypodius_arfakianus";0,0111753391525301;0,978175340211886;0,978077454157627;0,207308490117429
"Alectura_lathami";0,0111760738828793;0,978179904114574;0,978082017603604;0,493445027715776
"Chamaepetes_goudotii";0,0111303616754184;0,975341704972242;0,97524410248;0,107388165470591
"Chamaepetes_unicolor";0,0111288924501992;0,975339529567791;0,975241927293242;0,0590930174085713
"Aburria_aburri";0,0111288924501992;0,975337691957137;0,975240089866478;0,0459222501337945
"Pipile_cujubi";0,0111279130237856;0,975341081901075;0,975243479471185;0,04413324647076
"Pipile_cumanensis";0,0111279400277861;0,975342863198392;0,975245260590247;0,0415734839524788
"Pipile_pipile";0,011127949068138;0,975361546717487;0,975263942239681;0,0416619714866793
"Pipile_jacutinga";0,0111279632057345;0,975363382384651;0,975265777723149;0,0495652953038801
"Penelope_superciliaris";0,0111279750759081;0,975353655260945;0,975256051572837;0,0579775410141614
"Penelope_dabbenei";0,0111280079074533;0,975349768222593;0,975252164923461;0,0612183289118512
"Penelope_barbata";0,0111279696874987;0,975345446553233;0,975247843686571;0,0533771017451388
"Penelope_purpurascens";0,0111279489503835;0,975342320051835;0,975244717498042;0,044047372841219
"Penelope_pileata";0,0111281514175704;0,975343751475703;0,975246148778667;0,05058039540165
"Penelope_marail";0,011129313996508;0,975343236209606;0,975245633564134;0,0639599128215987
"Penelope_jacquacu";0,0111280276094805;0,975345716516907;0,97524811362323;0,0744936555400517
"Penelope_montagnii";0,0111280418852388;0,97538900542091;0,97529139819531;0,0483535310329444
"Penelope_jacucaca";0,0111283485987225;0,975377106824868;0,975279500789961;0,0489367414815608
"Penelope_albipennis";0,0111283146014211;0,975366895289905;0,975269290276867;0,0489022014152719
"Penelope_ochrogaster";0,0111282262255349;0,975368979225238;0,975271374003661;0,0551971469250924
"Penelope_obscura";0,0111282978101084;0,975365368754568;0,975267763894291;0,0665940272123028
"Penelope_argyrotis";0,0111282192487453;0,97536460943259;0,975267004648297;0,0682359783929513
"Penelope_ortoni";0,0111282365530333;0,975364901641185;0,975267296827652;0,0689730064719034
"Penelope_perspicax";0,0111281284542389;0,97537105655902;0,975273451129564;0,0604430048417891
"Penelopina_nigra";0,0111281603609525;0,975386158465979;0,975288551525274;0,0612161964059385
"Oreophasis_derbianus";0,0111290563387935;0,975384577797267;0,975286971014739;0,0786327135282091
"Ortalis_motmot";0,0111290571085389;0,975393985621672;0,975296377897702;0,0672286463078046
"Ortalis_erythroptera";0,011129008505875;0,97543838087424;0,975340768707636;0,0691058242929022
"Ortalis_leucogastra";0,0111290517185465;0,975522599766622;0,975424979172229;0,076373769456119
"Ortalis_vetula";0,01112814225755;0,975166691290205;0,975069106311591;0,0759855262478029
"Ortalis_superciliaris";0,0111281379504067;0,975157856219975;0,975060272125487;0,0706890937618874
"Ortalis_canicollis";0,0111281275472577;0,975156760464553;0,975059176479718;0,0601855143029403
"Ortalis_wagleri";0,0111280021015059;0,975156760464553;0,975059176479718;0,0415834558051164
"Ortalis_cinereiceps";0,0111280516590518;0,975164055330714;0,975066470615881;0,0307054580910983
"Ortalis_ruficauda";0,0111278602297628;0,975175854410658;0,975078268515089;0,0383858185108571
"Ortalis_garrula";0,0111279027634871;0,975166289322108;0,975068704383719;0,0375839463184017
"Ortalis_guttata";0,0111278918789206;0,975160292306355;0,975062707968088;0,0412357660939417
"Ortalis_poliocephala";0,0111279587922439;0,975160953936393;0,975063369531917;0,0507050129353206
